Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/01/1980,Clemson,35,Wake Forest,33,-1.0
11/01/1980,Central Michigan,51,Eastern Michigan,15, 
11/01/1980,Cornell,16,Bucknell,33, 
11/01/1980,Fullerton State,21,Hawaii,31, 
11/01/1980,Furman,35,Marshall,0, 
11/01/1980,Georgia Tech,12,Duke,17,4.0
11/01/1980,Holy Cross,26,Columbia,0,-12.0
11/01/1980,Iowa State,9,Colorado,17,-9.0
11/01/1980,Illinois State,0,Western Illinois,27, 
11/01/1980,Kansas,20,Kansas State,18,-1.0
11/01/1980,Kentucky,22,Tulane,24,8.0
11/01/1980,Lafayette,0,Colgate,44, 
11/01/1980,Lamar,10,Southern Miss,36, 
11/01/1980,Long Beach State,34,Fresno State,9, 
11/01/1980,Louisiana Tech,28,Arkansas State,0, 
11/01/1980,Miami-Florida,12,Penn State,27,11.0
11/01/1980,Miami-Ohio,14,Toledo,17, 
11/01/1980,Michigan,35,Indiana,0,-7.0
11/01/1980,Minnesota,21,Illinois,18,1.0
11/01/1980,Mississippi,16,Louisiana State,38,6.0
11/01/1980,Missouri,16,Nebraska,38,12.0
11/01/1980,Navy,0,Notre Dame,33,10.0
11/01/1980,North Carolina,7,Oklahoma,41,6.0
11/01/1980,No Carolina State,0,Maryland,24,6.0
11/01/1980,UL-Monroe,29,Nicholls State,28, 
11/01/1980,Northern Illinois,35,Kent State,14, 
11/01/1980,North Texas,38,New Mexico State,28, 
11/01/1980,Ohio,7,Western Michigan,13, 
11/01/1980,Ohio State,48,Michigan State,16,-16.0
11/01/1980,Oregon State,13,Stanford,54,26.0
11/01/1980,Pacific,7,Utah State,21, 
11/01/1980,Pennsylvania,21,Princeton,28,14.0
11/01/1980,Pittsburgh,43,Syracuse,6,-12.0
11/01/1980,Purdue,52,Northwestern,31,-27.0
11/01/1980,Rice,17,Arkansas,16,14.0
11/01/1980,Rutgers,37,Army,21,-12.0
11/01/1980,South Carolina,10,Georgia,13,4.0
11/01/1980,San Diego State,6,Oklahoma State,15,7.0
11/01/1980,Southern Illinois,3,UL-Lafayette,21, 
11/01/1980,San Jose State,30,Baylor,22,20.5
11/01/1980,Texas-Arlington,17,McNeese State,31, 
11/01/1980,Texas Christian,5,Houston,37,16.0
11/01/1980,Temple,17,Louisville,12, 
11/01/1980,Texas,20,Texas Tech,24,-10.0
11/01/1980,Tulsa,2,Florida State,45,19.0
11/01/1980,Texas A+M,0,S-M-U,20,8.0
11/01/1980,U.C.L.A.,17,Arizona,23,-15.0
11/01/1980,Nevada-Las Vegas,72,New Mexico,7, 
11/01/1980,UTEP,7,Brigham Young,83, 
11/01/1980,Vanderbilt,14,Memphis,10,5.0
11/01/1980,Villanova,7,Delaware,17, 
11/01/1980,Virginia,16,Tennessee,13,12.0
11/01/1980,Virginia Military,22,Boston University,38, 
11/01/1980,Washington State,10,Oregon,20,11.0
11/01/1980,Western Carolina,24,Appalachian State,27, 
11/01/1980,Wichita State,15,Drake,38, 
11/01/1980,Wisconsin,13,Iowa,22,4.0
11/01/1980,William + Mary,23,East Carolina,31, 
11/01/1980,West Texas A+M,18,Indiana State,37, 
11/01/1980,West Virginia,11,Virginia Tech,34,4.0
11/01/1980,Wyoming,25,Colorado State,28, 
11/01/1980,Yale,35,Dartmouth,7,-3.0
11/08/1980,Air Force,24,Army,47,3.0
11/08/1980,Arkansas State,22,Lamar,23, 
11/08/1980,Appalachian State,16,Virginia Military,16, 
11/08/1980,Arizona,22,Washington,45,13.0
11/08/1980,Arkansas,15,Baylor,42,7.0
11/08/1980,Bowling Green,10,Central Michigan,32, 
11/08/1980,California,6,Arizona State,34,14.0
11/08/1980,The Citadel,24,South Carolina,45, 
11/08/1980,Colorado,7,Oklahoma State,42,9.0
11/08/1980,Columbia,0,Dartmouth,48,7.0
11/08/1980,Cornell,24,Yale,6,13.0
11/08/1980,Davidson,7,Furman,21, 
11/08/1980,East Carolina,10,Miami-Florida,23, 
11/08/1980,East Tennessee St,28,James Madison,23, 
11/08/1980,Florida,21,Georgia,26,7.0
11/08/1980,Fresno State,31,Southern Illinois,14, 
11/08/1980,Houston,13,Texas,15,1.0
11/08/1980,Iowa State,10,Missouri,14,14.0
11/08/1980,Illinois,42,Ohio State,49,26.0
11/08/1980,Illinois State,15,Eastern Michigan,7, 
11/08/1980,Indiana,7,Minnesota,31,-4.0
11/08/1980,Indiana State,7,Tulsa,30, 
11/08/1980,Iowa,13,Purdue,58,16.0
11/08/1980,Kent State,7,Ball State,34, 
11/08/1980,Kansas State,8,Nebraska,55,29.0
11/08/1980,Long Beach State,20,Fullerton State,10, 
11/08/1980,Louisville,23,Pittsburgh,41,28.5
11/08/1980,Louisiana State,7,Alabama,28,20.0
11/08/1980,Maine,7,Princeton,24, 
11/08/1980,Marshall,20,Ohio,28, 
11/08/1980,Massachusetts,17,Holy Cross,13, 
11/08/1980,McNeese State,45,Louisiana Tech,8, 
11/08/1980,Memphis,10,Cincinnati,14, 
11/08/1980,Michigan,24,Wisconsin,0,-19.0
11/08/1980,Mississippi College,22,UL-Monroe,40, 
11/08/1980,Navy,6,Syracuse,3,3.0
11/08/1980,North Carolina,24,Clemson,19,-7.0
11/08/1980,No Carolina State,13,Penn State,21,18.0
11/08/1980,Notre Dame,3,Georgia Tech,3,-20.0
11/08/1980,Nebraska-Omaha,0,Drake,17, 
11/08/1980,Northern Illinois,6,Toledo,13, 
11/08/1980,New Mexico,21,Utah,49, 
11/08/1980,New Mexico State,14,Wichita State,14, 
11/08/1980,North Texas,23,Brigham Young,41,16.0
11/08/1980,Northwestern,10,Michigan State,42,20.0
11/08/1980,Oklahoma,21,Kansas,19,-20.0
11/08/1980,Oregon,20,U.C.L.A.,14,13.0
11/08/1980,Oregon State,7,Washington State,28,15.0
11/08/1980,Rutgers,19,Virginia,17,2.0
11/08/1980,Southern Cal,34,Stanford,9,-7.0
11/08/1980,San Diego State,6,Hawaii,31, 
11/08/1980,San Jose State,28,Pacific,23, 
11/08/1980,Southern Miss,0,Auburn,31, 
11/08/1980,S-M-U,34,Rice,14,-7.0
11/08/1980,UL-Lafayette,30,Texas-Arlington,13, 
11/08/1980,Texas Tech,17,Texas Christian,24,-8.0
11/08/1980,UTEP,7,Colorado State,37, 
11/08/1980,Utah State,50,Weber State,13, 
11/08/1980,Vanderbilt,10,Kentucky,31,16.0
11/08/1980,Villanova,34,Pennsylvania,3,-25.0
11/08/1980,Virginia Tech,7,Florida State,31,16.0
11/08/1980,Western Carolina,14,Chattanooga,39, 
11/08/1980,Wake Forest,27,Duke,24,-1.0
11/08/1980,Western Michigan,24,Miami-Ohio,34, 
11/08/1980,William + Mary,13,Harvard,24,3.0
11/08/1980,West Virginia,41,Temple,28,-6.0
11/08/1980,Wyoming,26,Nevada-Las Vegas,33, 
11/15/1980,Arkansas State,14,Texas-Arlington,36, 
11/15/1980,Baylor,16,Rice,6,-14.0
11/15/1980,Cincinnati,0,Louisville,20, 
11/15/1980,Clemson,7,Maryland,34,8.0
11/15/1980,Central Michigan,22,Western Michigan,10, 
11/15/1980,Colgate,17,Bucknell,14, 
11/15/1980,Cornell,24,Columbia,0,-14.0
11/15/1980,Colorado State,14,Brigham Young,45,22.0
11/15/1980,Dartmouth,28,Brown,24,6.0
11/15/1980,Davidson,13,The Citadel,31, 
11/15/1980,Duke,21,No Carolina State,38,6.0
11/15/1980,Eastern Kentucky,28,East Carolina,16, 
11/15/1980,Florida,17,Kentucky,15,-1.0
11/15/1980,Fullerton State,21,San Jose State,33, 
11/15/1980,Georgia,31,Auburn,21,-7.0
11/15/1980,Harvard,28,Pennsylvania,17,-13.0
11/15/1980,Hawaii,24,Nevada-Las Vegas,19, 
11/15/1980,Illinois,24,Indiana,26,7.0
11/15/1980,Illinois State,19,Chattanooga,27, 
11/15/1980,Kansas,42,Colorado,3,-7.0
11/15/1980,Kent State,14,Miami-Ohio,49, 
11/15/1980,Lamar,3,McNeese State,35, 
11/15/1980,Louisiana State,31,Mississippi State,55,4.0
11/15/1980,Louisiana Tech,9,UL-Lafayette,27, 
11/15/1980,Michigan State,30,Minnesota,12,5.0
11/15/1980,Memphis,16,Tulane,21,23.0
11/15/1980,Miami-Florida,24,Vanderbilt,17,-16.0
11/15/1980,Mississippi,20,Tennessee,9,6.0
11/15/1980,Montana State,14,Fresno State,21, 
11/15/1980,Missouri,7,Oklahoma,17,8.0
11/15/1980,Navy,19,Georgia Tech,8,-5.0
11/15/1980,Notre Dame,7,Alabama,0,7.0
11/15/1980,Nebraska,35,Iowa State,0,-22.0
11/15/1980,UL-Monroe,18,North Texas,26, 
11/15/1980,New Mexico State,28,Indiana State,33, 
11/15/1980,Ohio,18,Ball State,37, 
11/15/1980,Ohio State,41,Iowa,7,-22.0
11/15/1980,Oklahoma State,10,Kansas State,0,-6.0
11/15/1980,Oregon,40,Oregon State,21,-21.0
11/15/1980,Pacific,35,Arizona,63, 
11/15/1980,Penn State,50,Temple,7,-19.0
11/15/1980,Pittsburgh,45,Army,7,-26.0
11/15/1980,Princeton,13,Yale,25,9.0
11/15/1980,Purdue,0,Michigan,26,5.0
11/15/1980,Richmond,12,Southern Miss,33, 
11/15/1980,San Diego State,28,UTEP,7, 
11/15/1980,S-M-U,0,Texas Tech,14,-8.0
11/15/1980,Syracuse,16,Boston College,27,6.0
11/15/1980,Texas,51,Texas Christian,26,-14.0
11/15/1980,Toledo,38,Marshall,10, 
11/15/1980,Tulsa,41,Southern Illinois,7, 
11/15/1980,Texas A+M,24,Arkansas,27,7.0
11/15/1980,U.C.L.A.,23,Arizona State,14,-2.0
11/15/1980,Utah State,27,Long Beach State,28, 
11/15/1980,Villanova,45,Holy Cross,13, 
11/15/1980,Virginia,3,North Carolina,26,16.0
11/15/1980,Virginia Military,6,Virginia Tech,21, 
11/15/1980,Washington,20,Southern Cal,10,13.0
11/15/1980,Washington State,31,California,17,-3.0
11/15/1980,Western Carolina,20,East Tennessee St,17, 
11/15/1980,Wake Forest,38,South Carolina,39,14.0
11/15/1980,Wichita State,20,West Texas A+M,18, 
11/15/1980,Wisconsin,39,Northwestern,19,-13.0
11/15/1980,Wofford,14,Furman,14, 
11/15/1980,West Virginia,24,Rutgers,15,5.0
11/15/1980,Wyoming,7,Air Force,25, 
11/22/1980,Air Force,10,Notre Dame,24,31.0
11/22/1980,Appalachian State,16,Wake Forest,28, 
11/22/1980,Arizona,24,Oregon State,7,-14.0
11/22/1980,Boston College,13,Massachusetts,12, 
11/22/1980,Brown,31,Columbia,13,-19.0
11/22/1980,Brigham Young,56,Utah,6, 
11/22/1980,Chattanooga,29,Vanderbilt,31, 
11/22/1980,The Citadel,15,Furman,28, 
11/22/1980,Colgate,13,Rutgers,35,15.5
11/22/1980,Colorado,14,Kansas State,17,10.0
11/22/1980,Dartmouth,24,Princeton,27,1.0
11/22/1980,Drake,7,Long Beach State,21, 
11/22/1980,Duke,21,North Carolina,44,19.0
11/22/1980,East Carolina,14,No Carolina State,36, 
11/22/1980,Eastern Michigan,6,Northern Illinois,38, 
11/22/1980,Fullerton State,26,Pacific,32, 
11/22/1980,Houston,34,Texas Tech,7,-6.0
11/22/1980,Iowa State,23,Oklahoma State,21,6.0
11/22/1980,Indiana,23,Purdue,24,11.0
11/22/1980,Indiana State,21,Ball State,28, 
11/22/1980,Iowa,41,Michigan State,0,7.0
11/22/1980,Kansas,6,Missouri,31,11.0
11/22/1980,Kentucky,14,Tennessee,45,4.0
11/22/1980,Louisville,6,Southern Miss,3, 
11/22/1980,Louisiana Tech,14,UL-Monroe,19, 
11/22/1980,Marshall,16,East Tennessee St,21, 
11/22/1980,Maryland,31,Virginia,0,-7.0
11/22/1980,Miami-Ohio,13,Cincinnati,23, 
11/22/1980,Michigan,9,Ohio State,3,4.0
11/22/1980,Minnesota,7,Wisconsin,25,-3.0
11/22/1980,Mississippi,14,Mississippi State,19,6.0
11/22/1980,New Mexico,22,San Diego State,24, 
11/22/1980,North Texas,8,Miami-Florida,26,8.5
11/22/1980,Ohio,21,Bowling Green,20, 
11/22/1980,Oklahoma,21,Nebraska,17,9.0
11/22/1980,Oregon,37,Arizona State,42,1.0
11/22/1980,Austin Peay,9,Arkansas State,14, 
11/22/1980,Pennsylvania,9,Cornell,31,16.0
11/22/1980,Pittsburgh,14,Penn State,9,-4.0
11/22/1980,Southern Cal,17,U.C.L.A.,20,-1.0
11/22/1980,South Carolina,6,Clemson,27,-7.0
11/22/1980,Stanford,23,California,28,-14.0
11/22/1980,UL-Lafayette,0,McNeese State,14, 
11/22/1980,Syracuse,20,West Virginia,7,7.0
11/22/1980,Texas-Arlington,44,Lamar,27, 
11/22/1980,Texas Christian,10,Texas A+M,13,10.0
11/22/1980,Temple,7,Villanova,23, 
11/22/1980,Texas,0,Baylor,16,2.0
11/22/1980,Toledo,14,Kent State,34, 
11/22/1980,Tulane,7,Louisiana State,24,4.0
11/22/1980,Tulsa,21,New Mexico State,20, 
11/22/1980,Utah State,44,San Jose State,38, 
11/22/1980,Washington,30,Washington State,23,-9.0
11/22/1980,Wichita State,0,Memphis,6, 
11/22/1980,William + Mary,14,Richmond,26, 
11/22/1980,West Texas A+M,23,Southern Illinois,20, 
11/22/1980,Wyoming,52,UTEP,7, 
11/22/1980,Yale,14,Harvard,0,-2.0
11/23/1980,Arkansas,7,S-M-U,31,5.0
11/29/1980,Air Force,12,Hawaii,20, 
11/29/1980,Alabama,34,Auburn,18,-17.0
11/29/1980,Army,6,Navy,33,18.0
11/29/1980,Arizona State,44,Arizona,7,-3.0
11/29/1980,Brigham Young,54,Nevada-Las Vegas,14, 
11/29/1980,Georgia Tech,20,Georgia,38,20.0
11/29/1980,Holy Cross,26,Boston College,27,23.0
11/29/1980,Miami-Florida,31,Florida,7,4.0
11/29/1980,Oklahoma State,14,Oklahoma,63,20.0
11/29/1980,Rhode Island,3,Brown,9, 
11/29/1980,Rice,35,Houston,7,18.0
11/29/1980,Tennessee,51,Vanderbilt,13,-12.0
11/29/1980,Texas Tech,16,Arkansas,22,5.0
11/29/1980,Texas A+M,24,Texas,14,12.0
11/29/1980,Utah,20,San Diego State,21, 
11/30/1980,Oregon State,3,U.C.L.A.,34,28.0
12/06/1980,Florida,13,Florida State,17,14.0
12/06/1980,Notre Dame,3,Southern Cal,20,-3.0
