Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/07/1998,U.C.L.A.,41,Oregon State,34,-16.5
11/07/1998,Washington,22,Oregon,27,6.5
11/07/1998,California,22,Arizona State,55,5.5
11/07/1998,Fresno State,0,San Diego State,10,1.0
11/07/1998,Syracuse,28,West Virginia,35,-2.5
11/07/1998,Boise State,55,New Mexico State,51, 
11/07/1998,UL-Lafayette,24,UL-Monroe,34,12.0
11/07/1998,Washington State,7,Arizona,41,24.0
11/07/1998,San Jose State,45,Hawaii,17,-7.5
11/12/1998,Georgia Tech,24,Clemson,21,-7.5
11/14/1998,Maryland,42,Duke,25,9.0
11/14/1998,Northwestern,10,Penn State,41,24.0
11/14/1998,Virginia Tech,26,Syracuse,28,4.0
11/14/1998,Wisconsin,10,Michigan,27,3.0
11/14/1998,North Carolina,13,Virginia,30,10.0
11/14/1998,Arkansas,24,Tennessee,28,9.5
11/14/1998,Florida State,24,Wake Forest,7,-28.0
11/14/1998,Bowling Green,27,Western Michigan,56,2.5
11/14/1998,Central Michigan,14,Toledo,17,13.5
11/14/1998,Iowa State,8,Colorado,37,16.0
11/14/1998,Minnesota,19,Indiana,20,3.0
11/14/1998,Northern Illinois,12,Ohio,28,17.0
11/14/1998,Purdue,25,Michigan State,24,-2.5
11/14/1998,South Carolina,14,Florida,33,31.5
11/14/1998,Tulane,49,Army,35,-16.0
11/14/1998,West Virginia,28,Rutgers,14,-20.5
11/14/1998,Eastern Michigan,21,Akron,24,8.5
11/14/1998,Vanderbilt,17,Kentucky,55,22.0
11/14/1998,Air Force,10,Wyoming,3,-6.0
11/14/1998,Georgia,28,Auburn,17,-6.0
11/14/1998,Kent State,0,Miami-Ohio,56,34.0
11/14/1998,Louisville,63,East Carolina,45,-2.5
11/14/1998,Missouri,14,Texas A+M,17,5.5
11/14/1998,Middle Tennessee,17,U-A-B,26, 
11/14/1998,UL-Monroe,13,Arkansas State,17,-4.5
11/14/1998,Oklahoma,28,Baylor,16,4.0
11/14/1998,Ohio State,45,Iowa,14,-25.0
11/14/1998,Texas,35,Texas Tech,42,-2.5
11/14/1998,Nebraska,30,Kansas State,40,11.0
11/14/1998,Alabama,14,Mississippi State,26,3.0
11/14/1998,Colorado State,32,S-M-U,10,-4.0
11/14/1998,Cal-San Luis Obispo,0,Nevada-Reno,63, 
11/14/1998,UL-Lafayette,20,Oklahoma State,44, 
11/14/1998,Texas Christian,17,Tulsa,7,-6.0
11/14/1998,Nevada-Las Vegas,16,Rice,38,15.5
11/14/1998,North Texas,27,Utah State,28, 
11/14/1998,Utah,41,New Mexico,7,-11.0
11/14/1998,Arizona,27,California,23,-10.5
11/14/1998,Boston College,23,Pittsburgh,15,-1.5
11/14/1998,Houston,43,Cincinnati,44,-10.0
11/14/1998,Notre Dame,30,Navy,0,-20.5
11/14/1998,U.C.L.A.,36,Washington,24,-6.5
11/14/1998,Washington State,28,Stanford,38,7.0
11/14/1998,Arizona State,19,Oregon,51,8.5
11/14/1998,Ball State,14,U-C-F,37,31.5
11/14/1998,Hawaii,12,Fresno State,51,28.0
11/14/1998,Miami-Florida,42,Temple,7,-23.0
11/14/1998,San Diego State,34,San Jose State,6,-4.5
11/14/1998,Brigham Young,31,UTEP,14,-10.5
11/14/1998,Memphis,3,Southern Miss,45,19.0
11/14/1998,New Mexico State,32,Idaho,36, 
11/19/1998,Pittsburgh,10,Miami-Florida,38,22.0
11/21/1998,Boston College,10,West Virginia,35,13.5
11/21/1998,Indiana,7,Purdue,56,16.5
11/21/1998,Michigan,16,Ohio State,31,10.0
11/21/1998,North Carolina,28,Duke,6,-6.5
11/21/1998,No Carolina State,35,Maryland,21,-10.0
11/21/1998,S-M-U,24,Navy,11,-3.5
11/21/1998,Wake Forest,35,Georgia Tech,63,17.0
11/21/1998,Kentucky,21,Tennessee,59,11.0
11/21/1998,South Carolina,19,Clemson,28,5.5
11/21/1998,Ball State,21,Central Michigan,31,8.0
11/21/1998,Illinois,9,Michigan State,41,20.0
11/21/1998,Mississippi,17,Georgia,24,12.0
11/21/1998,New Mexico,6,U-C-F,38, 
11/21/1998,Rutgers,7,Virginia Tech,47,28.0
11/21/1998,Toledo,7,Eastern Michigan,10,-12.0
11/21/1998,Wofford,27,Marshall,29, 
11/21/1998,Brigham Young,26,Utah,24,2.0
11/21/1998,Louisiana State,36,Notre Dame,39,2.5
11/21/1998,Miami-Ohio,20,Akron,14,-15.0
11/21/1998,Bowling Green,34,Northern Illinois,23,-9.5
11/21/1998,Army,23,Louisville,35,8.5
11/21/1998,Cincinnati,51,Arkansas State,7, 
11/21/1998,East Carolina,34,Memphis,31,1.0
11/21/1998,Kansas,20,Iowa State,23,-2.5
11/21/1998,Kansas State,31,Missouri,25,-13.0
11/21/1998,Ohio,31,Kent State,21,-23.5
11/21/1998,Rice,16,Air Force,22,21.5
11/21/1998,Tennessee-Martin,17,U-A-B,48, 
11/21/1998,Penn State,3,Wisconsin,24,1.5
11/21/1998,Texas Tech,17,Oklahoma,20,-7.5
11/21/1998,Arkansas,21,Mississippi State,22,-3.0
11/21/1998,Iowa,7,Minnesota,49,7.0
11/21/1998,New Mexico State,11,North Texas,19, 
11/21/1998,Baylor,10,Oklahoma State,24,15.0
11/21/1998,Wyoming,0,Tulsa,35,-10.5
11/21/1998,Idaho,36,Boise State,35, 
11/21/1998,Southern Miss,55,Nevada-Reno,28, 
11/21/1998,Florida,12,Florida State,23,2.5
11/21/1998,Southern Cal,17,U.C.L.A.,34,5.5
11/21/1998,Stanford,10,California,3,7.0
11/21/1998,Washington,16,Washington State,9,-10.0
11/21/1998,Oregon,41,Oregon State,44,-9.5
11/21/1998,San Jose State,21,Fresno State,24,14.0
11/21/1998,Syracuse,38,Temple,7,-27.0
11/21/1998,Texas Christian,41,Nevada-Las Vegas,18,-6.5
11/21/1998,Houston,20,Tulane,48,15.5
11/21/1998,Auburn,17,Alabama,31,4.0
11/21/1998,Portland State,27,UL-Monroe,43, 
11/21/1998,Western Kentucky,24,UL-Lafayette,38, 
11/21/1998,UTEP,29,San Diego State,34,13.5
11/21/1998,Northwestern,47,Hawaii,21,-16.5
11/26/1998,Louisiana Tech,30,Tulane,63,11.0
11/26/1998,Mississippi State,28,Mississippi,6,-5.5
11/27/1998,Texas A+M,24,Texas,26,-1.5
11/27/1998,Colorado,14,Nebraska,16,20.0
11/27/1998,Louisiana State,14,Arkansas,41,5.5
11/27/1998,West Virginia,52,Pittsburgh,14,-15.0
11/27/1998,Arizona State,42,Arizona,50,10.5
11/28/1998,Virginia,36,Virginia Tech,32,2.5
11/28/1998,Georgia Tech,21,Georgia,19,3.0
11/28/1998,Michigan State,28,Penn State,51,6.5
11/28/1998,No Carolina State,34,North Carolina,37,-2.0
11/28/1998,Tennessee,41,Vanderbilt,0,-28.0
11/28/1998,Miami-Florida,13,Syracuse,66,3.5
11/28/1998,Notre Dame,0,Southern Cal,10,8.5
11/28/1998,Michigan,48,Hawaii,17,-38.5
12/04/1998,Toledo,17,Marshall,23,11.5
12/05/1998,Army,34,Navy,30,-6.0
12/05/1998,Brigham Young,13,Air Force,20,3.5
12/05/1998,U.C.L.A.,45,Miami-Florida,49,-10.0
12/05/1998,Texas A+M,36,Kansas State,33,14.5
12/05/1998,Mississippi State,14,Tennessee,24,14.0
