Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/10/1984,Florida,27,Georgia,0,-3.0
11/10/1984,Florida State,26,South Carolina,38,-3.0
11/10/1984,Fullerton State,20,Nevada-Las Vegas,26, 
11/10/1984,Georgia Tech,17,North Carolina,24,1.0
11/10/1984,Houston,29,Texas,15,13.0
11/10/1984,Illinois,34,Indiana,7,-21.0
11/10/1984,Kent State,9,Western Michigan,13, 
11/10/1984,Kansas State,7,Iowa State,7,4.0
11/10/1984,Long Beach State,7,San Jose State,42, 
11/10/1984,Louisiana State,16,Alabama,14,-3.5
11/10/1984,Marshall,10,Illinois State,3, 
11/10/1984,Michigan State,17,Iowa,16,12.0
11/10/1984,Maryland,42,Miami-Florida,40,7.0
11/10/1984,Memphis,9,Tennessee,41,2.0
11/10/1984,Minnesota,7,Michigan,31,21.5
11/10/1984,Missouri,13,Oklahoma State,31,9.5
11/10/1984,Navy,0,Syracuse,29,7.5
11/10/1984,No Carolina State,0,Virginia,45,7.0
11/10/1984,Nebraska,41,Kansas,7,-27.0
11/10/1984,Northern Illinois,7,Toledo,13, 
11/10/1984,Ohio,7,Bowling Green,28, 
11/10/1984,Ohio State,52,Northwestern,3,-24.0
11/10/1984,Oklahoma,42,Colorado,17,-26.0
11/10/1984,Oregon State,17,U.C.L.A.,26,17.0
11/10/1984,Pacific,24,Fresno State,6, 
11/10/1984,Purdue,13,Wisconsin,30,2.5
11/10/1984,South Dakota State,29,Wyoming,45, 
11/10/1984,San Diego State,3,Brigham Young,34, 
11/10/1984,Southern Miss,31,East Carolina,27,-2.0
11/10/1984,S-M-U,31,Rice,17,-24.0
11/10/1984,Stanford,14,Arizona,28,8.5
11/10/1984,UL-Lafayette,17,McNeese State,30, 
11/10/1984,Missouri State,31,Southern Illinois,6, 
11/10/1984,Tennessee State,24,Louisville,15, 
11/10/1984,Texas Tech,16,Texas Christian,27,8.5
11/10/1984,Tulane,10,Pittsburgh,21,4.0
11/10/1984,Tulsa,24,Indiana State,17, 
11/10/1984,Utah,21,Utah State,10, 
11/10/1984,UTEP,31,Colorado State,59, 
11/10/1984,Vanderbilt,18,Kentucky,27,-2.0
11/10/1984,Virginia Tech,10,Clemson,17,10.5
11/10/1984,Washington,7,Southern Cal,16,-3.5
11/10/1984,Washington State,33,California,7,-6.0
11/10/1984,Wake Forest,20,Duke,16,-14.0
11/10/1984,West Texas A+M,14,Wichita State,17, 
11/10/1984,West Virginia,19,Rutgers,23,-5.0
11/17/1984,Alabama,29,Cincinnati,7,-23.0
11/17/1984,Army,45,Montana,31, 
11/17/1984,Baylor,46,Rice,40,-16.0
11/17/1984,Bowling Green,27,Kent State,10, 
11/17/1984,Brigham Young,24,Utah,14, 
11/17/1984,Chattanooga,0,Florida State,37, 
11/17/1984,Clemson,23,Maryland,41,3.0
11/17/1984,Colgate,7,Rutgers,17,20.5
11/17/1984,Colorado,6,Kansas State,38,3.5
11/17/1984,Colorado State,14,Arizona State,45, 
11/17/1984,Drake,25,West Texas A+M,22, 
11/17/1984,Duke,16,No Carolina State,13,17.0
11/17/1984,Florida,25,Kentucky,17,-12.0
11/17/1984,Fullerton State,20,New Mexico State,0, 
11/17/1984,Georgia,12,Auburn,21,5.5
11/17/1984,Georgia Tech,24,Wake Forest,7,-3.5
11/17/1984,Iowa State,10,Oklahoma State,16,25.0
11/17/1984,Illinois State,17,Wichita State,0, 
11/17/1984,Indiana,24,Purdue,31,17.0
11/17/1984,Indiana State,2,Western Illinois,22, 
11/17/1984,Iowa,17,Minnesota,23,-19.0
11/17/1984,Kansas,35,Missouri,21,17.5
11/17/1984,Louisville,25,Southern Miss,34,16.0
11/17/1984,Louisiana State,14,Mississippi State,16,-7.5
11/17/1984,Memphis,9,Tulane,14,-1.0
11/17/1984,Michigan,6,Ohio State,21,8.5
11/17/1984,Montana State,35,Fresno State,31, 
11/17/1984,Northern Illinois,3,Ohio,10, 
11/17/1984,New Mexico,31,San Diego State,37, 
11/17/1984,Oklahoma,17,Nebraska,7,5.5
11/17/1984,Oregon,31,Oregon State,6,-4.5
11/17/1984,Penn State,7,Notre Dame,44,-1.0
11/17/1984,Southern Cal,10,U.C.L.A.,29,-7.5
11/17/1984,South Carolina,21,Navy,38,-14.5
11/17/1984,San Jose State,33,Pacific,0, 
11/17/1984,S-M-U,31,Texas Tech,0,-6.5
11/17/1984,Stanford,27,California,10,-3.0
11/17/1984,UL-Lafayette,18,Tulsa,17, 
11/17/1984,Syracuse,16,Boston College,24,8.0
11/17/1984,Tennessee,41,Mississippi,17,-2.0
11/17/1984,Texas,44,Texas Christian,23,-3.0
11/17/1984,Toledo,14,Central Michigan,7, 
11/17/1984,Texas A+M,0,Arkansas,28, 
11/17/1984,Nevada-Las Vegas,36,Utah State,20, 
11/17/1984,Virginia,24,North Carolina,24,-3.0
11/17/1984,Virginia Tech,23,Vanderbilt,3,3.0
11/17/1984,Washington,38,Washington State,29,-3.5
11/17/1984,Wisconsin,20,Michigan State,10,-3.5
11/17/1984,Western Michigan,14,Eastern Michigan,24, 
11/17/1984,West Virginia,17,Temple,19,-3.5
11/17/1984,Wyoming,22,UTEP,35, 
11/22/1984,Miami-Ohio,31,Cincinnati,26, 
11/23/1984,Boston College,47,Miami-Florida,45,6.5
11/24/1984,Air Force,38,UTEP,12, 
11/24/1984,Arkansas,28,S-M-U,31,2.0
11/24/1984,Arizona State,10,Arizona,16,-1.0
11/24/1984,Fresno State,13,Nevada-Las Vegas,27, 
11/24/1984,Houston,24,Texas Tech,17,-5.0
11/24/1984,Kentucky,17,Tennessee,12,8.0
11/24/1984,Long Beach State,18,San Diego State,17, 
11/24/1984,Maryland,45,Virginia,34,-4.0
11/24/1984,Mississippi,24,Mississippi State,3,2.5
11/24/1984,North Carolina,17,Duke,15,-12.0
11/24/1984,Notre Dame,19,Southern Cal,7,1.5
11/24/1984,New Mexico,13,Hawaii,48, 
11/24/1984,Oklahoma State,14,Oklahoma,24,4.5
11/24/1984,Pittsburgh,31,Penn State,11,7.0
11/24/1984,South Carolina,22,Clemson,21,2.0
11/24/1984,Texas Christian,21,Texas A+M,35,-6.0
11/24/1984,Texas,10,Baylor,24,-8.0
11/24/1984,Tulane,15,Louisiana State,33,12.5
11/24/1984,Utah State,13,Brigham Young,38, 
11/30/1984,Toledo,6,Temple,35, 
12/01/1984,Alabama,17,Auburn,15,7.0
12/01/1984,Army,28,Navy,11,-1.5
12/01/1984,Boston College,45,Holy Cross,10,-16.0
12/01/1984,Florida,27,Florida State,17,-2.5
12/01/1984,Georgia Tech,35,Georgia,18,7.0
12/01/1984,Iowa,17,Hawaii,6,-7.5
12/01/1984,Middle Tennessee,42,Indiana State,41, 
12/01/1984,Rice,26,Houston,38,19.0
12/01/1984,S-M-U,38,Nevada-Las Vegas,21, 
12/01/1984,Tennessee,29,Vanderbilt,13,-2.5
12/01/1984,Texas A+M,37,Texas,12,11.0
