Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/16/1991,Arkansas,3,Texas A+M,13,23.5
11/16/1991,Auburn,27,Georgia,37,2.0
11/16/1991,Arizona State,6,California,25,14.0
11/16/1991,Boston College,16,Syracuse,38,9.0
11/16/1991,Bowling Green,14,Ball State,13, 
11/16/1991,Brigham Young,52,San Diego State,52,-5.0
11/16/1991,East Carolina,24,Virginia Tech,17,4.5
11/16/1991,Fullerton State,7,Fresno State,38, 
11/16/1991,Hawaii,35,San Jose State,35, 
11/16/1991,Houston,41,Rice,21,-9.5
11/16/1991,Iowa State,13,Nebraska,38,35.5
11/16/1991,Illinois State,24,Northern Illinois,27, 
11/16/1991,Indiana,16,Ohio State,20,4.0
11/16/1991,Iowa,24,Northwestern,10,-20.5
11/16/1991,Kansas,24,Colorado,30,17.0
11/16/1991,Kentucky,26,Florida,35,36.5
11/16/1991,Louisville,0,Tulsa,40,16.5
11/16/1991,Michigan State,17,Purdue,27,2.0
11/16/1991,Maryland,7,Clemson,40,24.0
11/16/1991,Miami-Florida,17,Florida State,16,3.0
11/16/1991,Miami-Ohio,20,Kent State,9, 
11/16/1991,Michigan,20,Illinois,0,-10.0
11/16/1991,Mississippi,25,Tennessee,36,16.5
11/16/1991,Missouri,0,Kansas State,32,9.5
11/16/1991,Mississippi State,28,Louisiana State,19,-4.5
11/16/1991,No Carolina State,32,Duke,31,-7.0
11/16/1991,Notre Dame,13,Penn State,35,3.5
11/16/1991,New Mexico,38,Colorado State,36,15.0
11/16/1991,New Mexico State,28,Nevada-Las Vegas,38, 
11/16/1991,Oklahoma State,6,Oklahoma,21,31.0
11/16/1991,Oregon,7,U.C.L.A.,16,19.0
11/16/1991,Pacific,14,Utah State,21, 
11/16/1991,Southern Cal,14,Arizona,31,-8.5
11/16/1991,South Carolina,17,North Carolina,21,3.5
11/16/1991,Southern Miss,14,Louisiana Tech,30, 
11/16/1991,Stanford,49,Washington State,14,-7.0
11/16/1991,UL-Lafayette,17,Arkansas State,13, 
11/16/1991,Texas Christian,0,Texas,32,16.5
11/16/1991,Temple,0,Rutgers,41,6.0
11/16/1991,Toledo,21,Eastern Michigan,14, 
11/16/1991,Texas Tech,31,Baylor,24,11.5
11/16/1991,Utah,10,UTEP,9,1.0
11/16/1991,Washington,58,Oregon State,6,-43.5
11/16/1991,Wake Forest,3,Georgia Tech,27,27.0
11/16/1991,Wisconsin,19,Minnesota,16,2.0
11/16/1991,Western Michigan,17,Central Michigan,27, 
11/23/1991,Air Force,24,Hawaii,20,-3.0
11/23/1991,Akron,37,Temple,32, 
11/23/1991,Arizona,14,Arizona State,37,5.5
11/23/1991,Baylor,21,Texas,11,4.0
11/23/1991,California,21,Stanford,38,0.0
11/23/1991,Clemson,41,South Carolina,24,-9.5
11/23/1991,Colorado,17,Iowa State,14,-22.5
11/23/1991,Duke,14,North Carolina,47,7.0
11/23/1991,East Carolina,30,Cincinnati,19,-15.5
11/23/1991,Houston,45,Texas Christian,49,-18.5
11/23/1991,Illinois,24,Michigan State,27,-9.0
11/23/1991,Kansas State,36,Oklahoma State,26,-10.0
11/23/1991,Long Beach State,36,Fullerton State,37, 
11/23/1991,Louisiana State,39,Tulane,20,-12.5
11/23/1991,Louisiana Tech,21,UTEP,17, 
11/23/1991,Maryland,17,No Carolina State,20,17.0
11/23/1991,Miami-Florida,19,Boston College,14,-20.0
11/23/1991,Minnesota,8,Iowa,23,26.0
11/23/1991,Mississippi,9,Mississippi State,24,7.5
11/23/1991,Missouri,29,Kansas,53,15.0
11/23/1991,Northern Illinois,21,Toledo,42, 
11/23/1991,Northwestern,14,Wisconsin,32,2.0
11/23/1991,Ohio,13,Tulsa,45, 
11/23/1991,Ohio State,3,Michigan,31,14.0
11/23/1991,Oregon State,14,Oregon,3,19.0
11/23/1991,Pacific,44,Nevada-Las Vegas,23, 
11/23/1991,Purdue,22,Indiana,24,14.5
11/23/1991,Rice,0,Arkansas,20,5.0
11/23/1991,San Jose State,28,Fresno State,31, 
11/23/1991,S-M-U,6,Texas A+M,65,35.0
11/23/1991,Tennessee,16,Kentucky,7,-19.0
11/23/1991,U.C.L.A.,24,Southern Cal,21,-6.0
11/23/1991,Utah,17,Brigham Young,48,16.5
11/23/1991,Utah State,46,New Mexico State,21, 
11/23/1991,Virginia Tech,0,Virginia,38,9.5
11/23/1991,Washington State,21,Washington,56,34.0
11/23/1991,Wake Forest,52,Navy,24,-7.0
11/23/1991,West Virginia,10,Syracuse,16,12.0
11/28/1991,Penn State,32,Pittsburgh,20,-15.0
11/28/1991,Texas,14,Texas A+M,31,13.5
11/29/1991,Oklahoma,14,Nebraska,19,7.0
11/30/1991,Alabama,13,Auburn,6,-6.0
11/30/1991,Clemson,33,Duke,21,-19.5
11/30/1991,Florida State,9,Florida,14,-2.0
11/30/1991,Georgia,18,Georgia Tech,15,4.5
11/30/1991,Notre Dame,48,Hawaii,42,-22.5
11/30/1991,San Diego State,12,Miami-Florida,39,26.5
11/30/1991,Texas Tech,52,Houston,46,6.5
11/30/1991,Tulsa,31,S-M-U,26,-20.0
11/30/1991,Vanderbilt,0,Tennessee,45,17.0
12/07/1991,Army,3,Navy,24,9.5
