Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/11/1989,Texas Christian,7,Texas Tech,37,10.0
11/11/1989,Temple,24,East Carolina,31,15.0
11/11/1989,Texas,9,Houston,47,21.0
11/11/1989,Toledo,27,Northern Illinois,39, 
11/11/1989,Tulane,7,Mississippi State,27,11.0
11/11/1989,Tulsa,17,Wake Forest,29,-3.0
11/11/1989,Nevada-Las Vegas,7,Nevada-Reno,45, 
11/11/1989,Virginia Tech,25,Virginia,32,8.0
11/11/1989,Washington,51,Oregon State,14,-8.0
11/11/1989,Washington State,26,California,38,-10.0
11/11/1989,Wyoming,17,San Diego State,27,-1.0
11/18/1989,Arkansas State,28,UL-Lafayette,29, 
11/18/1989,Auburn,20,Georgia,3,-2.0
11/18/1989,Ball State,33,Ohio,14, 
11/18/1989,Bowling Green,10,Tulsa,45, 
11/18/1989,California,14,Stanford,24,3.0
11/18/1989,Clemson,45,South Carolina,0,-14.0
11/18/1989,Central Michigan,6,Toledo,29, 
11/18/1989,Colgate,14,Army,59, 
11/18/1989,Colorado,59,Kansas State,11,-43.0
11/18/1989,Duke,41,North Carolina,0,-15.0
11/18/1989,East Carolina,42,Pittsburgh,47,15.0
11/18/1989,Fresno State,22,New Mexico,45, 
11/18/1989,Fullerton State,28,San Jose State,14, 
11/18/1989,Iowa State,31,Oklahoma State,21,4.0
11/18/1989,Indiana,28,Illinois,41,11.0
11/18/1989,Iowa,24,Purdue,0,-3.0
11/18/1989,Kansas,46,Missouri,44,9.0
11/18/1989,Kentucky,28,Florida,38,8.0
11/18/1989,Louisville,36,Boston College,22,-1.0
11/18/1989,Memphis,20,Florida State,57,43.0
11/18/1989,Michigan,49,Minnesota,15,-21.0
11/18/1989,Mississippi,21,Tennessee,33,14.0
11/18/1989,Mississippi State,20,Louisiana State,44,6.0
11/18/1989,Navy,9,Delaware,10, 
11/18/1989,Notre Dame,34,Penn State,23,-10.0
11/18/1989,Northern Illinois,56,Cincinnati,3, 
11/18/1989,Northwestern,14,Michigan State,76,31.0
11/18/1989,Oklahoma,25,Nebraska,42,10.0
11/18/1989,Oregon State,21,Oregon,30,18.0
11/18/1989,Pacific,14,New Mexico State,10, 
11/18/1989,Rice,6,Baylor,3,16.0
11/18/1989,Rutgers,33,Temple,36,-7.0
11/18/1989,San Diego State,6,Miami-Florida,42,30.0
11/18/1989,Southern Miss,14,Alabama,37,15.0
11/18/1989,Texas Christian,17,Texas,31,13.0
11/18/1989,Texas Tech,48,S-M-U,24,-33.0
11/18/1989,Tulane,37,Vanderbilt,13,5.0
11/18/1989,U.C.L.A.,10,Southern Cal,10,16.0
11/18/1989,Utah,31,Brigham Young,70,26.0
11/18/1989,Utah State,27,Nevada-Las Vegas,22, 
11/18/1989,Virginia,48,Maryland,21,-4.0
11/18/1989,Virginia Tech,25,No Carolina State,23,5.0
11/18/1989,Washington State,9,Washington,20,5.0
11/18/1989,Wake Forest,14,Georgia Tech,43,13.0
11/18/1989,Wisconsin,22,Ohio State,42,20.0
11/18/1989,Western Michigan,14,Miami-Ohio,7, 
11/19/1989,UTEP,10,Wyoming,41,21.0
11/23/1989,West Virginia,24,Syracuse,17,-1.0
11/24/1989,Arkansas,23,Texas A+M,22,2.5
11/25/1989,Air Force,42,Utah,38,-21.0
11/25/1989,Arizona,28,Arizona State,10,-2.0
11/25/1989,Baylor,50,Texas,7,4.0
11/25/1989,Boston College,12,Georgia Tech,13,7.0
11/25/1989,Brigham Young,48,San Diego State,27,-10.0
11/25/1989,East Carolina,27,Southern Miss,41,7.0
11/25/1989,Illinois,63,Northwestern,14,-28.0
11/25/1989,Louisiana State,27,Tulane,7,-10.0
11/25/1989,Michigan State,31,Wisconsin,3,-23.0
11/25/1989,Minnesota,43,Iowa,7,10.5
11/25/1989,Mississippi,21,Mississippi State,11,0.0
11/25/1989,Notre Dame,10,Miami-Florida,27,1.5
11/25/1989,Ohio State,18,Michigan,28,13.5
11/25/1989,Oregon State,21,Hawaii,23,14.0
11/25/1989,Penn State,16,Pittsburgh,13,-1.0
11/25/1989,Purdue,15,Indiana,14,15.5
11/25/1989,Tennessee,31,Kentucky,10,-6.5
11/25/1989,Texas Tech,24,Houston,40,23.5
11/25/1989,Nevada-Las Vegas,28,San Jose State,38, 
11/25/1989,Utah State,18,Long Beach State,31, 
12/02/1989,Alabama,20,Auburn,30,0.0
12/02/1989,Florida State,24,Florida,17,-14.0
12/02/1989,Georgia,22,Georgia Tech,33,-3.5
12/02/1989,Houston,64,Rice,0,-35.0
12/02/1989,Pittsburgh,46,Rutgers,29,-11.0
12/02/1989,S-M-U,24,Arkansas,38,43.5
12/02/1989,Texas,10,Texas A+M,21,14.5
12/02/1989,Vanderbilt,10,Tennessee,17,25.5
12/04/1989,Louisville,13,Syracuse,24,0.0
12/09/1989,Air Force,35,Hawaii,35,2.5
12/09/1989,Navy,19,Army,17,12.0
