Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/11/1995,Florida,63,South Carolina,7,-20.5
11/11/1995,Florida State,28,North Carolina,12,-19.5
11/11/1995,Hawaii,0,Colorado State,22,17.0
11/11/1995,Idaho,16,Northern Iowa,12, 
11/11/1995,Idaho State,38,North Texas,41, 
11/11/1995,Illinois,3,Ohio State,41,20.5
11/11/1995,Iowa,20,Northwestern,31,8.0
11/11/1995,Kansas State,49,Iowa State,7,-16.0
11/11/1995,Louisiana Tech,6,Vanderbilt,29, 
11/11/1995,Marshall,31,Furman,6, 
11/11/1995,Michigan State,31,Indiana,13,-3.5
11/11/1995,Miami-Florida,17,Boston College,14,-7.0
11/11/1995,Miami-Ohio,30,Ohio,2, 
11/11/1995,Mississippi,9,Louisiana State,38, 
11/11/1995,Missouri,0,Colorado,21,28.5
11/11/1995,Mississippi State,9,Alabama,14,10.5
11/11/1995,No Carolina State,19,Georgia Tech,27,7.5
11/11/1995,Nebraska,41,Kansas,3,-24.0
11/11/1995,UL-Monroe,0,Louisville,39,19.0
11/11/1995,Nevada-Reno,45,Pacific,29, 
11/11/1995,Oklahoma State,12,Oklahoma,0,15.0
11/11/1995,Oregon,17,Arizona,13,-1.5
11/11/1995,Purdue,0,Michigan,5,14.5
11/11/1995,Rutgers,45,Tulane,40,-4.0
11/11/1995,Southern Cal,28,Oregon State,10,-15.0
11/11/1995,San Jose State,38,New Mexico State,37, 
11/11/1995,Southern Miss,17,Memphis,9,-4.0
11/11/1995,Stanford,36,Washington State,24,0.0
11/11/1995,UL-Lafayette,13,Arkansas,24, 
11/11/1995,Syracuse,42,Pittsburgh,10,-6.0
11/11/1995,Texas Christian,6,Texas Tech,27,9.0
11/11/1995,Temple,16,Virginia Tech,38,22.0
11/11/1995,Texas,52,Houston,20,-21.5
11/11/1995,Troy,28,U-C-F,17, 
11/11/1995,Tulsa,7,East Carolina,28,12.5
11/11/1995,UTEP,17,Fresno State,47,22.0
11/11/1995,Utah State,42,Nevada-Las Vegas,0, 
11/11/1995,Virginia,21,Maryland,18,-11.0
11/11/1995,Washington,38,U.C.L.A.,14,4.5
11/11/1995,Wisconsin,34,Minnesota,27,-7.5
11/11/1995,Western Michigan,23,Eastern Michigan,13, 
11/11/1995,Wyoming,34,San Diego State,31,7.0
11/18/1995,Akron,0,Miami-Ohio,65, 
11/18/1995,Alabama,27,Auburn,31,6.0
11/18/1995,Arkansas,0,Louisiana State,28,3.0
11/18/1995,Boise State,13,Idaho,33, 
11/18/1995,Boston College,29,Syracuse,58,7.0
11/18/1995,Bucknell,6,Army,37, 
11/18/1995,California,24,Stanford,29,9.0
11/18/1995,Cincinnati,24,Tulsa,5,-4.0
11/18/1995,Clemson,38,South Carolina,17,-4.0
11/18/1995,Central Michigan,31,Western Michigan,48, 
11/18/1995,Colorado,27,Kansas State,17,3.0
11/18/1995,Duke,24,North Carolina,28,15.0
11/18/1995,Eastern Michigan,40,Kent State,7, 
11/18/1995,Fresno State,10,Wyoming,38,4.5
11/18/1995,Iowa State,31,Missouri,45,3.0
11/18/1995,Indiana,3,Ohio State,42,33.0
11/18/1995,Iowa,33,Wisconsin,20,7.0
11/18/1995,Kansas,22,Oklahoma State,17,-10.0
11/18/1995,Maryland,17,Florida State,59,32.5
11/18/1995,Memphis,17,East Carolina,31,13.0
11/18/1995,Michigan,17,Penn State,27,4.0
11/18/1995,Minnesota,14,Illinois,48,7.5
11/18/1995,Middle Tennessee,14,Texas A+M,56, 
11/18/1995,Miss Valley State,3,Arkansas State,55, 
11/18/1995,No Carolina State,52,Wake Forest,23,-6.0
11/18/1995,Notre Dame,44,Air Force,14,-6.0
11/18/1995,Northern Illinois,14,Louisiana Tech,59, 
11/18/1995,New Mexico,12,UTEP,17,-13.0
11/18/1995,New Mexico State,58,Nevada-Las Vegas,34, 
11/18/1995,North Texas,14,Louisville,57,26.0
11/18/1995,Northwestern,23,Purdue,8,-5.0
11/18/1995,Ohio,20,Toledo,31, 
11/18/1995,Oregon State,10,Oregon,12,16.5
11/18/1995,Pacific,22,Utah State,38, 
11/18/1995,Rice,6,Baylor,34,15.0
11/18/1995,Rutgers,23,Temple,20,-3.0
11/18/1995,San Diego State,49,Hawaii,10,-8.5
11/18/1995,San Jose State,28,Nevada-Reno,45, 
11/18/1995,Southern Miss,35,UL-Lafayette,32, 
11/18/1995,Texas Christian,19,Texas,27,17.0
11/18/1995,Tennessee,34,Kentucky,31,-24.5
11/18/1995,Texas Tech,45,S-M-U,14,-19.0
11/18/1995,Tulane,7,Navy,35,5.5
11/18/1995,U.C.L.A.,24,Southern Cal,20,7.0
11/18/1995,Utah,34,Brigham Young,17,6.0
11/18/1995,Vanderbilt,7,Florida,38,41.0
11/18/1995,Virginia Tech,36,Virginia,29,4.0
11/18/1995,Washington State,30,Washington,33,13.0
11/18/1995,West Virginia,12,Miami-Florida,17,13.0
11/23/1995,Baylor,13,Texas,21,3.5
11/23/1995,Georgia,18,Georgia Tech,17,2.5
11/24/1995,Arizona,31,Arizona State,28,3.0
11/24/1995,Boston College,41,Rutgers,38,-4.0
11/24/1995,North Carolina,30,No Carolina State,28,-6.0
11/24/1995,Oklahoma,0,Nebraska,37,32.0
11/24/1995,Pittsburgh,0,West Virginia,21,12.0
11/24/1995,Purdue,51,Indiana,14,-3.5
11/25/1995,Air Force,45,Hawaii,28,-11.0
11/25/1995,Brigham Young,45,Fresno State,28,-4.0
11/25/1995,Colorado State,24,San Diego State,13,3.5
11/25/1995,Florida State,24,Florida,35,2.5
11/25/1995,Illinois,3,Wisconsin,3,2.5
11/25/1995,Minnesota,3,Iowa,45,10.0
11/25/1995,Mississippi,13,Mississippi State,10,2.5
11/25/1995,Ohio State,23,Michigan,31,-9.0
11/25/1995,Penn State,24,Michigan State,20,-7.5
11/25/1995,Syracuse,24,Miami-Florida,35,5.5
11/25/1995,Texas Tech,38,Houston,26,-20.0
11/25/1995,Texas A+M,38,Texas Christian,6,-11.0
11/25/1995,Vanderbilt,7,Tennessee,12,38.0
11/25/1995,Wyoming,42,UTEP,19,-15.5
12/02/1995,Arkansas,3,Florida,34,24.0
12/02/1995,Army,14,Navy,13,-3.0
12/02/1995,Houston,18,Rice,17,8.0
12/02/1995,Oklahoma State,24,Hawaii,20,-6.0
12/02/1995,Texas,16,Texas A+M,6,4.5
