Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/14/1992,Syracuse,27,Boston College,10,-3.5
11/14/1992,Temple,0,Miami-Florida,48,42.0
11/14/1992,Tennessee,26,Memphis,21,-3.5
11/14/1992,Texas Tech,31,Texas Christian,28,-6.0
11/14/1992,Tulane,7,Florida State,70,42.5
11/14/1992,U.C.L.A.,9,Oregon,6,10.5
11/14/1992,UTEP,14,New Mexico,35,4.0
11/14/1992,Vanderbilt,27,Navy,7,-13.0
11/14/1992,Washington State,3,Stanford,40,8.0
11/14/1992,Wake Forest,23,Georgia Tech,10,5.5
11/14/1992,West Virginia,9,Rutgers,13,-4.5
11/14/1992,Wyoming,7,Utah,38,3.5
11/14/1992,Youngstown State,10,Akron,10, 
11/21/1992,Akron,24,Cincinnati,22,7.0
11/21/1992,Arkansas State,20,UL-Lafayette,7,13.5
11/21/1992,Arizona State,7,Arizona,6,6.5
11/21/1992,Boston College,41,Army,24,-16.5
11/21/1992,Brigham Young,31,Utah,22,-6.0
11/21/1992,Colorado State,14,New Mexico,10,0.0
11/21/1992,East Carolina,7,Memphis,42,13.0
11/21/1992,Florida,41,Vanderbilt,21,-6.0
11/21/1992,Fresno State,45,San Diego State,41,6.0
11/21/1992,Houston,35,Texas Tech,44,1.0
11/21/1992,Iowa State,10,Colorado,31,17.0
11/21/1992,Indiana,10,Purdue,13,3.0
11/21/1992,Iowa,13,Minnesota,28,-10.0
11/21/1992,Kansas,17,Missouri,22,-8.0
11/21/1992,Kentucky,13,Tennessee,34,18.5
11/21/1992,Louisiana Tech,3,West Virginia,23,7.5
11/21/1992,Michigan State,10,Illinois,14,1.0
11/21/1992,Miami-Florida,16,Syracuse,10,-6.0
11/21/1992,Michigan,13,Ohio State,13,-7.5
11/21/1992,Navy,22,Rice,27,24.0
11/21/1992,North Carolina,31,Duke,28,-9.0
11/21/1992,Oklahoma State,0,Kansas State,10,3.5
11/21/1992,Oregon,7,Oregon State,0,-13.0
11/21/1992,Pittsburgh,13,Penn State,57,22.5
11/21/1992,Rutgers,35,Temple,10,-17.0
11/21/1992,Southern Cal,37,U.C.L.A.,38,-7.0
11/21/1992,South Carolina,24,Clemson,13,12.5
11/21/1992,S-M-U,24,Arkansas,19,12.0
11/21/1992,Stanford,41,California,21,-2.5
11/21/1992,Texas Christian,10,Texas A+M,37,25.5
11/21/1992,Texas,20,Baylor,21,2.5
11/21/1992,Toledo,25,Northern Illinois,8,1.0
11/21/1992,Tulane,12,Louisiana State,24,14.5
11/21/1992,Virginia,41,Virginia Tech,38,-7.0
11/21/1992,Washington,23,Washington State,42,-14.0
11/21/1992,Wake Forest,14,No Carolina State,42,9.5
11/21/1992,Wisconsin,25,Northwestern,27,-9.5
11/21/1992,Wyoming,18,Hawaii,42,7.5
11/26/1992,Auburn,0,Alabama,17,13.5
11/26/1992,Texas A+M,34,Texas,13,-6.0
11/27/1992,Louisiana State,6,Arkansas,30,3.5
11/27/1992,Nebraska,33,Oklahoma,9,-9.5
11/28/1992,Florida,24,Florida State,45,17.0
11/28/1992,Fresno State,43,UTEP,18,-12.5
11/28/1992,Georgia Tech,17,Georgia,31,11.5
11/28/1992,Miami-Florida,63,San Diego State,17,-18.0
11/28/1992,Mississippi State,17,Mississippi,10,2.5
11/28/1992,Notre Dame,31,Southern Cal,23,-6.0
11/28/1992,Rice,34,Houston,61,2.5
11/28/1992,Tennessee,29,Vanderbilt,25,-8.5
11/28/1992,Tulsa,9,Hawaii,38,9.5
12/05/1992,Alabama,28,Florida,21,-10.0
12/05/1992,Army,25,Navy,24,-3.5
12/05/1992,Kansas State,24,Nebraska,38,28.5
12/05/1992,Pittsburgh,23,Hawaii,36,16.5
