Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/10/1990,Purdue,33,Northwestern,13,-3.0
11/10/1990,Southern Cal,56,Oregon State,7,-23.0
11/10/1990,Southern Illinois,13,South Carolina,38, 
11/10/1990,San Jose State,56,New Mexico State,20, 
11/10/1990,Southern Miss,13,Auburn,12,12.0
11/10/1990,S-M-U,28,Rice,30,18.0
11/10/1990,Stanford,23,Arizona,10,4.5
11/10/1990,UL-Lafayette,17,Arkansas State,16, 
11/10/1990,Temple,28,Pittsburgh,18,10.0
11/10/1990,Texas Tech,40,Texas Christian,28,6.5
11/10/1990,Tulane,26,Syracuse,24,19.0
11/10/1990,Tulsa,13,Colorado State,31,15.0
11/10/1990,U.C.L.A.,25,Washington,22,20.0
11/10/1990,Utah,29,New Mexico,27,6.5
11/10/1990,Utah State,45,Fullerton State,17, 
11/10/1990,Vanderbilt,21,Kentucky,28,10.0
11/10/1990,Virginia,24,North Carolina,10,-19.0
11/10/1990,Virginia Tech,3,Georgia Tech,6,13.5
11/10/1990,Wisconsin,7,Indiana,20,19.0
11/10/1990,Western Michigan,19,Bowling Green,13, 
11/10/1990,West Virginia,28,Rutgers,3,-6.5
11/17/1990,Air Force,14,UTEP,13,-8.5
11/17/1990,Arkansas State,28,Toledo,43, 
11/17/1990,Army,42,Vanderbilt,38,2.0
11/17/1990,Baylor,17,Rice,16,-7.0
11/17/1990,Boston College,12,Miami-Florida,42,34.0
11/17/1990,Brigham Young,45,Utah,22,-34.0
11/17/1990,Cincinnati,7,Alabama,45,41.0
11/17/1990,Colorado State,30,Louisiana Tech,31, 
11/17/1990,Delaware,27,Navy,31, 
11/17/1990,Eastern Michigan,24,Kent State,25, 
11/17/1990,Eastern Washington,21,Houston,84, 
11/17/1990,Florida,47,Kentucky,15,-22.0
11/17/1990,Fresno State,7,San Jose State,42, 
11/17/1990,Fullerton State,9,New Mexico State,43, 
11/17/1990,Georgia,10,Auburn,33,17.5
11/17/1990,Georgia Tech,42,Wake Forest,7,-18.0
11/17/1990,Illinois,24,Indiana,10,-6.0
11/17/1990,Kansas State,3,Colorado,64,32.0
11/17/1990,Louisiana State,22,Mississippi State,34,1.0
11/17/1990,Michigan State,29,Northwestern,22,-29.0
11/17/1990,Maryland,35,Virginia,30,23.0
11/17/1990,Memphis,3,Florida State,35,29.0
11/17/1990,Miami-Ohio,17,Western Michigan,31, 
11/17/1990,Minnesota,18,Michigan,35,25.5
11/17/1990,Mississippi,13,Tennessee,22,12.0
11/17/1990,Montana State,2,Tulsa,20, 
11/17/1990,Missouri,31,Kansas,21,2.0
11/17/1990,North Carolina,24,Duke,22,1.0
11/17/1990,Northern Illinois,20,UL-Lafayette,24, 
11/17/1990,Ohio,6,Ball State,23, 
11/17/1990,Ohio State,35,Wisconsin,10,-23.0
11/17/1990,Oklahoma State,25,Iowa State,17,3.0
11/17/1990,Oregon,6,Oregon State,3,-20.0
11/17/1990,Pacific,45,Utah State,51, 
11/17/1990,Penn State,24,Notre Dame,21,6.5
11/17/1990,Purdue,9,Iowa,38,26.0
11/17/1990,Rutgers,22,Temple,29,9.5
11/17/1990,Southern Cal,45,U.C.L.A.,42,-5.0
11/17/1990,South Carolina,15,Clemson,24,16.5
11/17/1990,San Diego State,40,New Mexico,34,-14.0
11/17/1990,S-M-U,7,Texas Tech,62,18.0
11/17/1990,Stanford,27,California,25,4.0
11/17/1990,Syracuse,31,West Virginia,7,-6.0
11/17/1990,Texas,38,Texas Christian,10,-16.5
11/17/1990,Texas A+M,20,Arkansas,16,-15.5
11/17/1990,Nevada-Las Vegas,20,Long Beach State,29, 
11/17/1990,Washington,55,Washington State,10,-20.0
11/17/1990,Wyoming,17,Hawaii,38,3.5
11/22/1990,West Virginia,10,South Carolina,29,6.0
11/23/1990,Nebraska,10,Oklahoma,45,-1.0
11/24/1990,Arkansas,42,S-M-U,29,-13.5
11/24/1990,Arizona State,17,Arizona,21,3.0
11/24/1990,Colorado State,30,Hawaii,27,4.5
11/24/1990,Indiana,28,Purdue,14,-7.0
11/24/1990,Iowa,24,Minnesota,31,-13.0
11/24/1990,Kentucky,28,Tennessee,42,27.0
11/24/1990,Michigan,16,Ohio State,13,-2.0
11/24/1990,Mississippi,21,Mississippi State,9,-5.0
11/24/1990,Notre Dame,10,Southern Cal,6,0.0
11/24/1990,Northwestern,23,Illinois,28,30.0
11/24/1990,Pittsburgh,17,Penn State,22,16.0
11/24/1990,Syracuse,7,Miami-Florida,33,20.0
11/24/1990,Texas Christian,10,Texas A+M,56,14.0
11/24/1990,Temple,29,Boston College,10,2.0
11/24/1990,Texas,23,Baylor,13,-8.5
11/24/1990,Tulane,13,Louisiana State,16,5.5
11/24/1990,UTEP,31,San Diego State,58,21.0
11/24/1990,Utah State,10,Brigham Young,45, 
11/24/1990,Virginia,13,Virginia Tech,38,-5.5
11/24/1990,Wake Forest,56,Vanderbilt,28,3.5
11/24/1990,Wisconsin,9,Michigan State,14,29.0
12/01/1990,Alabama,16,Auburn,7,-2.5
12/01/1990,Brigham Young,28,Hawaii,59,-18.0
12/01/1990,Florida,30,Florida State,45,2.5
12/01/1990,Georgia Tech,40,Georgia,23,-12.5
12/01/1990,Miami-Florida,30,San Diego State,28,-24.0
12/01/1990,Tennessee,49,Vanderbilt,20,-29.0
12/01/1990,Texas A+M,27,Texas,28,7.0
12/02/1990,Arizona State,45,Houston,62,14.0
12/08/1990,Army,30,Navy,20,-6.0
