Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/06/1982,Nevada-Las Vegas,36,Colorado State,31, 
11/06/1982,Utah State,10,Utah,42, 
11/06/1982,Vanderbilt,23,Kentucky,10,-7.0
11/06/1982,Virginia,32,Georgia Tech,38,7.0
11/06/1982,Washington State,10,Oregon,3,3.0
11/06/1982,Wake Forest,26,Duke,46,9.0
11/06/1982,Wichita State,38,Drake,29, 
11/06/1982,Western Michigan,17,Toledo,10, 
11/06/1982,West Texas A+M,21,Tulsa,59, 
11/06/1982,West Virginia,20,Temple,17,-5.0
11/06/1982,Wyoming,13,Brigham Young,23, 
11/07/1982,Miami-Florida,17,Maryland,18,7.0
11/11/1982,West Virginia,44,Rutgers,17,-11.0
11/13/1982,Ball State,13,Central Michigan,24, 
11/13/1982,Baylor,35,Rice,13,-10.0
11/13/1982,Clemson,24,Maryland,22,3.0
11/13/1982,Colorado State,24,New Mexico,29, 
11/13/1982,Drake,42,Illinois State,35, 
11/13/1982,Duke,16,No Carolina State,21,-1.0
11/13/1982,East Carolina,31,William + Mary,27, 
11/13/1982,Eastern Michigan,7,Bowling Green,24, 
11/13/1982,Florida,39,Kentucky,13,-14.0
11/13/1982,Georgia,19,Auburn,14,-6.0
11/13/1982,Georgia Tech,45,Wake Forest,7,-2.0
11/13/1982,Illinois,48,Indiana,7,-5.0
11/13/1982,Indiana State,14,Tulsa,48, 
11/13/1982,Kansas,3,Colorado,28,-2.0
11/13/1982,Louisville,14,Florida State,49,34.0
11/13/1982,Louisiana State,24,Mississippi State,27,-8.0
11/13/1982,Louisiana Tech,19,UL-Lafayette,29, 
11/13/1982,Michigan State,26,Minnesota,7,1.0
11/13/1982,Miami-Ohio,7,Northern Illinois,12, 
11/13/1982,Montana State,14,Fresno State,45, 
11/13/1982,Missouri,14,Oklahoma,41,13.0
11/13/1982,Morgan State,0,Cincinnati,52, 
11/13/1982,Navy,14,South Carolina,17,4.0
11/13/1982,Nebraska,48,Iowa State,10,-21.0
11/13/1982,New Mexico State,28,West Texas A+M,30, 
11/13/1982,North Texas,22,Richmond,13, 
11/13/1982,Ohio,7,Western Michigan,16, 
11/13/1982,Ohio State,40,Northwestern,28,-27.0
11/13/1982,Oklahoma State,24,Kansas State,16,7.0
11/13/1982,Penn State,24,Notre Dame,14,-6.0
11/13/1982,Pittsburgh,24,Army,6,-32.0
11/13/1982,Purdue,21,Michigan,52,21.0
11/13/1982,Southern Cal,48,Arizona,41,-4.0
11/13/1982,San Diego State,8,Brigham Young,58, 
11/13/1982,San Jose State,31,Pacific,0, 
11/13/1982,Southern Miss,38,Alabama,29,12.0
11/13/1982,S-M-U,34,Texas Tech,27,-14.0
11/13/1982,Stanford,35,U.C.L.A.,38,8.0
11/13/1982,Missouri State,7,Southern Illinois,28, 
11/13/1982,Syracuse,13,Boston College,20,12.0
11/13/1982,Temple,17,Colgate,24,-10.5
11/13/1982,Tennessee,30,Mississippi,17,3.0
11/13/1982,Texas,38,Texas Christian,21,-14.0
11/13/1982,Toledo,3,Kent State,0, 
11/13/1982,Texas A+M,0,Arkansas,35,16.0
11/13/1982,Nevada-Las Vegas,13,Long Beach State,24, 
11/13/1982,Utah,45,UTEP,30, 
11/13/1982,Utah State,10,Boise State,30, 
11/13/1982,Virginia,14,North Carolina,27,27.0
11/13/1982,Virginia Tech,0,Vanderbilt,45,5.0
11/13/1982,Washington,17,Arizona State,13,4.0
11/13/1982,Washington State,14,California,34,5.0
11/13/1982,Wichita State,20,Wyoming,24, 
11/13/1982,Wisconsin,14,Iowa,28,3.0
11/18/1982,Miami-Ohio,10,Cincinnati,20, 
11/20/1982,Arizona,7,Oregon,13,-13.0
11/20/1982,Arkansas,17,S-M-U,17,1.0
11/20/1982,Bowling Green,7,Long Beach State,24, 
11/20/1982,Brigham Young,17,Utah,12, 
11/20/1982,Chattanooga,16,Vanderbilt,27, 
11/20/1982,Central Michigan,13,Northern Illinois,19, 
11/20/1982,Colorado,10,Kansas State,33,13.0
11/20/1982,Colorado State,10,San Diego State,38, 
11/20/1982,East Carolina,23,Temple,10, 
11/20/1982,Florida,21,Tulane,7,-13.0
11/20/1982,Fresno State,30,Nevada-Las Vegas,28, 
11/20/1982,Florida State,21,Louisiana State,55,1.0
11/20/1982,Fullerton State,0,Pacific,31, 
11/20/1982,Hawaii,17,New Mexico,41, 
11/20/1982,Holy Cross,10,Boston College,35,13.5
11/20/1982,Houston,24,Texas Tech,7,-1.0
11/20/1982,Iowa State,13,Oklahoma State,49,5.0
11/20/1982,Illinois State,17,Ball State,52, 
11/20/1982,Indiana,13,Purdue,7,5.0
11/20/1982,Iowa,24,Michigan State,18,-2.0
11/20/1982,Kansas,10,Missouri,16,15.0
11/20/1982,Kent State,20,Ohio,24, 
11/20/1982,Kentucky,7,Tennessee,28,18.0
11/20/1982,Louisville,38,Memphis,19,5.0
11/20/1982,Louisiana Tech,13,Southern Miss,6, 
11/20/1982,Maryland,45,Virginia,14,-15.0
11/20/1982,Michigan,14,Ohio State,24,-1.0
11/20/1982,Minnesota,0,Wisconsin,24,13.0
11/20/1982,Mississippi,10,Mississippi State,27,4.0
11/20/1982,Montana,10,Oregon State,30, 
11/20/1982,North Carolina,17,Duke,23,-13.0
11/20/1982,No Carolina State,3,Miami-Florida,41,14.0
11/20/1982,Notre Dame,17,Air Force,30,-13.0
11/20/1982,Rutgers,6,Pittsburgh,52,27.0
11/20/1982,Southern Cal,19,U.C.L.A.,20,-1.0
11/20/1982,South Carolina,6,Clemson,24,22.0
11/20/1982,Stanford,20,California,25,-7.0
11/20/1982,UL-Lafayette,10,McNeese State,10, 
11/20/1982,Syracuse,0,West Virginia,26,16.0
11/20/1982,Texas Christian,14,Texas A+M,34,5.0
11/20/1982,Texas,31,Baylor,23,-7.0
11/20/1982,Tulsa,38,North Texas,20, 
11/20/1982,Utah State,26,San Jose State,49, 
11/20/1982,Virginia Tech,14,Virginia Military,3, 
11/20/1982,Washington,20,Washington State,24,-17.0
11/20/1982,Western Michigan,3,Eastern Michigan,3, 
11/20/1982,William + Mary,28,Richmond,17, 
11/20/1982,West Texas A+M,13,Southern Illinois,17, 
11/20/1982,Wyoming,32,UTEP,39, 
11/25/1982,Bowling Green,14,North Carolina,33, 
11/25/1982,Texas A+M,16,Texas,53,13.0
11/25/1982,Virginia,14,Virginia Tech,21,10.0
11/26/1982,Oklahoma,24,Nebraska,28,8.0
11/26/1982,Pittsburgh,10,Penn State,19,7.0
11/27/1982,Air Force,21,Hawaii,45,-3.0
11/27/1982,Arkansas State,0,Memphis,12, 
11/27/1982,Alabama,22,Auburn,23,-5.0
11/27/1982,Arizona State,18,Arizona,28,-6.0
11/27/1982,Cincinnati,13,Miami-Florida,19,17.0
11/27/1982,Clemson,21,Wake Forest,17,-22.0
11/27/1982,Fullerton State,23,Nevada-Las Vegas,42, 
11/27/1982,Georgia Tech,18,Georgia,38,20.0
11/27/1982,Notre Dame,13,Southern Cal,17,8.0
11/27/1982,Oklahoma State,6,San Diego State,35,-5.0
11/27/1982,Oregon,7,Oregon State,6,-4.0
11/27/1982,Rice,21,Houston,28,17.0
11/27/1982,Tennessee,21,Vanderbilt,28,2.0
11/27/1982,Tulane,31,Louisiana State,28,20.0
11/27/1982,Utah State,17,Long Beach State,44, 
12/04/1982,Arkansas,7,Texas,33,1.0
12/04/1982,Army,7,Navy,24,9.0
12/04/1982,Florida,13,Florida State,10,2.0
12/04/1982,Nebraska,37,Hawaii,16,-24.0
