Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/06/1999,Idaho,42,Nevada-Reno,33,-2.5
11/06/1999,New Mexico State,14,Utah State,6,3.0
11/06/1999,Arizona State,26,Southern Cal,16,6.0
11/06/1999,Hawaii,62,San Jose State,41,2.0
11/06/1999,Louisiana State,17,Alabama,23,18.0
11/06/1999,Miami-Florida,33,Pittsburgh,3,-8.0
11/06/1999,Navy,34,Rutgers,7,-14.5
11/06/1999,Northwestern,3,Michigan,37,25.0
11/06/1999,Ohio State,7,Michigan State,23,5.5
11/06/1999,Temple,10,Syracuse,27,18.0
11/06/1999,Tulane,31,Houston,36,12.5
11/06/1999,Virginia Tech,22,West Virginia,20,-19.0
11/06/1999,Wisconsin,28,Purdue,21,1.0
11/06/1999,California,7,Oregon State,17,8.5
11/06/1999,Rice,18,Fresno State,47,2.5
11/06/1999,Ball State,21,Eastern Michigan,31,11.0
11/06/1999,UL-Monroe,17,Louisiana Tech,58,26.0
11/06/1999,Tennessee-Martin,14,Middle Tennessee,70, 
11/06/1999,Notre Dame,14,Tennessee,38,9.5
11/06/1999,Washington,33,Arizona,25,4.0
11/06/1999,Brigham Young,30,San Diego State,7,-6.5
11/06/1999,Tulsa,43,UTEP,19,14.5
11/06/1999,Washington State,10,Oregon,52,15.0
11/11/1999,No Carolina State,6,North Carolina,10,-11.0
11/13/1999,Clemson,42,Georgia Tech,45,5.0
11/13/1999,Illinois,46,Ohio State,20,10.5
11/13/1999,Indiana,20,Minnesota,44,14.0
11/13/1999,Iowa,3,Wisconsin,41,31.5
11/13/1999,Michigan State,34,Northwestern,0,-19.0
11/13/1999,Maryland,10,Florida State,49,33.0
11/13/1999,Miami-Ohio,28,Ohio,40,-5.5
11/13/1999,Michigan,31,Penn State,27,6.0
11/13/1999,Mississippi State,7,Alabama,19,4.5
11/13/1999,Syracuse,21,Rutgers,24,-29.0
11/13/1999,Tulane,21,Navy,45,8.5
11/13/1999,West Virginia,17,Boston College,34,3.0
11/13/1999,Texas A+M,51,Missouri,14,-7.0
11/13/1999,Cincinnati,34,East Carolina,48,10.0
11/13/1999,Kansas State,15,Nebraska,41,8.5
11/13/1999,Wake Forest,35,Duke,48,-3.5
11/13/1999,Texas Tech,7,Texas,58,15.0
11/13/1999,Ball State,14,Bowling Green,35,15.5
11/13/1999,Buffalo,21,Virginia,50,49.0
11/13/1999,Eastern Michigan,26,Central Michigan,29,-3.5
11/13/1999,Florida,20,South Carolina,3,-27.0
11/13/1999,Marshall,31,Western Michigan,17,-12.0
11/13/1999,Northern Illinois,14,Toledo,44,5.5
11/13/1999,Kent State,34,Akron,37,16.5
11/13/1999,Army,10,Memphis,14,12.0
11/13/1999,Colorado,37,Baylor,0,-21.5
11/13/1999,Idaho,33,Montana,30, 
11/13/1999,Kansas,13,Oklahoma State,45,7.0
11/13/1999,Louisiana Tech,41,U-A-B,20,-5.5
11/13/1999,Oklahoma,31,Iowa State,10,-7.0
11/13/1999,Tennessee,24,Arkansas,28,-8.5
11/13/1999,Nevada-Las Vegas,16,Air Force,35,25.0
11/13/1999,Brigham Young,17,Wyoming,31,-7.0
11/13/1999,UL-Monroe,37,Tulsa,34,8.5
11/13/1999,Northridge State,16,S-M-U,58, 
11/13/1999,UL-Lafayette,0,Southern Miss,48,36.0
11/13/1999,UTEP,30,Rice,29,8.5
11/13/1999,New Mexico State,26,Boise State,45,8.0
11/13/1999,North Texas,3,Texas Christian,27,22.0
11/13/1999,Auburn,38,Georgia,21,10.0
11/13/1999,Notre Dame,27,Pittsburgh,37,-9.0
11/13/1999,Oregon,24,California,19,-7.0
11/13/1999,Washington,20,U.C.L.A.,23,-7.5
11/13/1999,Kentucky,19,Vanderbilt,17,-3.0
11/13/1999,Nevada-Reno,28,Arkansas State,44,-3.0
11/13/1999,Stanford,50,Arizona State,30,3.0
11/13/1999,U-C-F,39,Middle Tennessee,14,-14.0
11/13/1999,New Mexico,7,Utah,52,12.5
11/13/1999,Southern Cal,31,Washington State,28,-8.0
11/13/1999,Miami-Florida,10,Virginia Tech,43,9.5
11/13/1999,Houston,20,Louisiana State,7,3.0
11/13/1999,Arizona,20,Oregon State,28,2.5
11/13/1999,Fresno State,24,Hawaii,31,-3.5
11/18/1999,Air Force,21,Colorado State,41,2.0
11/20/1999,Georgia Tech,23,Wake Forest,26,-10.0
11/20/1999,No Carolina State,6,East Carolina,23,8.5
11/20/1999,Ohio State,17,Michigan,24,12.5
11/20/1999,Rutgers,0,Miami-Florida,55,33.0
11/20/1999,Minnesota,25,Iowa,21,-20.0
11/20/1999,Purdue,30,Indiana,24,-12.5
11/20/1999,Iowa State,28,Kansas,31,3.0
11/20/1999,Penn State,28,Michigan State,35,1.5
11/20/1999,Bowling Green,33,U-C-F,30,11.0
11/20/1999,Buffalo,0,Miami-Ohio,43,33.0
11/20/1999,Clemson,31,South Carolina,21,-14.5
11/20/1999,Central Michigan,27,Ball State,21,-2.5
11/20/1999,Houston,26,Army,14,-5.0
11/20/1999,Virginia,34,Maryland,30,-8.5
11/20/1999,Virginia Tech,62,Temple,7,-29.0
11/20/1999,Western Michigan,21,Toledo,45,2.5
11/20/1999,Duke,0,North Carolina,38,-3.0
11/20/1999,Northwestern,7,Illinois,29,14.0
11/20/1999,Tennessee,56,Kentucky,21,-12.5
11/20/1999,Georgia,20,Mississippi,17,5.5
11/20/1999,Mississippi State,9,Arkansas,14,7.0
11/20/1999,Oklahoma,28,Texas Tech,38,-13.0
11/20/1999,Oklahoma State,34,Baylor,14,-20.0
11/20/1999,Utah,20,Brigham Young,17,6.5
11/20/1999,Missouri,0,Kansas State,66,24.5
11/20/1999,Boston College,31,Notre Dame,29,9.5
11/20/1999,S-M-U,28,Tulsa,14,-4.0
11/20/1999,Eastern Michigan,23,Northern Illinois,30,5.0
11/20/1999,UTEP,24,Texas Christian,52,10.5
11/20/1999,Utah State,37,Nevada-Reno,35,3.0
11/20/1999,California,13,Stanford,31,11.0
11/20/1999,Florida State,30,Florida,23,-3.0
11/20/1999,Memphis,21,Cincinnati,13,-2.5
11/20/1999,Washington State,14,Washington,24,14.0
11/20/1999,North Texas,9,New Mexico State,22,12.0
11/20/1999,San Diego State,37,Nevada-Las Vegas,7,-13.0
11/20/1999,Southern Miss,30,Louisville,27,-4.5
11/20/1999,Boise State,45,Idaho,14,2.5
11/20/1999,Wofford,34,UL-Lafayette,37, 
11/20/1999,U-A-B,23,Tulane,20,-2.5
11/20/1999,Oregon State,14,Oregon,25,6.0
11/20/1999,San Jose State,12,Fresno State,63,16.0
11/20/1999,U.C.L.A.,7,Southern Cal,17,7.0
11/20/1999,East Tennessee St,7,Middle Tennessee,24, 
11/20/1999,New Mexico,28,Wyoming,42,17.0
11/20/1999,Alabama,28,Auburn,17,-4.0
11/20/1999,Navy,41,Hawaii,48,-2.5
11/25/1999,Mississippi,20,Mississippi State,23,4.5
11/26/1999,Texas,16,Texas A+M,20,-2.5
11/26/1999,Ohio,3,Marshall,34,25.5
11/26/1999,Arkansas,10,Louisiana State,35,-11.0
11/26/1999,Boston College,14,Virginia Tech,38,24.0
11/26/1999,Nebraska,33,Colorado,30,-15.0
11/26/1999,S-M-U,0,Texas Christian,21,12.5
11/26/1999,Louisiana Tech,19,Southern Cal,45,1.5
11/27/1999,Pittsburgh,21,West Virginia,52,1.5
11/27/1999,Vanderbilt,10,Tennessee,38,23.5
11/27/1999,Arizona,27,Arizona State,42,-1.5
11/27/1999,Georgia,48,Georgia Tech,51,5.0
11/27/1999,Air Force,28,New Mexico,33,-11.5
11/27/1999,Oklahoma State,7,Oklahoma,44,13.0
11/27/1999,Syracuse,13,Miami-Florida,45,10.5
11/27/1999,Utah State,34,North Texas,7,-4.5
11/27/1999,Colorado State,35,Nevada-Las Vegas,17,-22.0
11/27/1999,Wyoming,7,San Diego State,39,-1.5
11/27/1999,Notre Dame,37,Stanford,40,6.0
11/27/1999,Washington State,22,Hawaii,14,4.5
12/03/1999,Western Michigan,30,Marshall,34,20.5
12/04/1999,Navy,19,Army,9,-6.5
12/04/1999,Temple,0,Miami-Florida,55,29.0
12/04/1999,Texas,6,Nebraska,22,8.0
12/04/1999,Alabama,34,Florida,7,7.0
