Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/12/1994,New Mexico,28,Wyoming,38,1.0
11/12/1994,Northwestern,13,Iowa,49,5.5
11/12/1994,Ohio State,32,Indiana,17,-8.5
11/12/1994,Oklahoma,33,Oklahoma State,14,-8.5
11/12/1994,Oregon,55,Stanford,21,-4.5
11/12/1994,Pacific,21,New Mexico State,14, 
11/12/1994,Penn State,35,Illinois,31,-12.5
11/12/1994,Pittsburgh,12,Miami-Florida,17,33.0
11/12/1994,Purdue,30,Michigan State,42,7.5
11/12/1994,Rutgers,34,Virginia Tech,41,14.5
11/12/1994,South Carolina,17,Florida,48,27.0
11/12/1994,S E Missouri St,0,Hawaii,38, 
11/12/1994,San Jose State,27,Louisiana Tech,6, 
11/12/1994,Southern Miss,20,Louisiana State,18,4.0
11/12/1994,UL-Lafayette,7,Texas Tech,39, 
11/12/1994,Missouri State,28,Tulsa,38, 
11/12/1994,Syracuse,0,Boston College,31,6.0
11/12/1994,Texas Christian,35,S-M-U,14,-2.0
11/12/1994,Texas A+M,26,Louisville,10,-12.0
11/12/1994,U.C.L.A.,59,Arizona State,23,0.0
11/12/1994,Utah,33,Air Force,40,-7.5
11/12/1994,Utah State,28,Nevada-Reno,56, 
11/12/1994,Washington State,3,Oregon State,21,-6.0
11/12/1994,Western Michigan,34,Toledo,37, 
11/12/1994,West Virginia,55,Temple,17,-14.0
11/19/1994,Air Force,30,Notre Dame,42,15.0
11/19/1994,Auburn,14,Alabama,21,-1.0
11/19/1994,Ball State,34,Kent State,0, 
11/19/1994,Boston College,20,West Virginia,21,-7.5
11/19/1994,Brigham Young,31,Utah,34,5.5
11/19/1994,Colorado State,44,Fresno State,42,-8.0
11/19/1994,East Carolina,30,Memphis,6,1.5
11/19/1994,Florida,24,Vanderbilt,7,-23.5
11/19/1994,Florida State,34,No Carolina State,3,-17.5
11/19/1994,Houston,0,Texas Tech,34,29.0
11/19/1994,Iowa State,20,Colorado,41,34.0
11/19/1994,Illinois,13,Wisconsin,19,3.0
11/19/1994,Indiana,33,Purdue,29,1.0
11/19/1994,Iowa,49,Minnesota,42,1.0
11/19/1994,Kansas,31,Missouri,14,-5.0
11/19/1994,Kentucky,0,Tennessee,52,25.0
11/19/1994,Louisiana State,49,Tulane,25,-15.0
11/19/1994,Louisiana Tech,20,Arkansas State,14, 
11/19/1994,Maryland,16,Syracuse,21,8.5
11/19/1994,Miami-Florida,38,Temple,14,-35.5
11/19/1994,Michigan,6,Ohio State,22,-1.0
11/19/1994,North Carolina,41,Duke,40,-3.0
11/19/1994,Nevada-Reno,27,Nevada-Las Vegas,32, 
11/19/1994,New Mexico State,20,Utah State,47, 
11/19/1994,Northwestern,17,Penn State,45,35.0
11/19/1994,Ohio,10,Akron,24, 
11/19/1994,Oklahoma State,6,Kansas State,23,18.0
11/19/1994,Oregon,17,Oregon State,13,-6.5
11/19/1994,Rice,17,Navy,29,-16.5
11/19/1994,Rutgers,21,Pittsburgh,35,-2.5
11/19/1994,Southern Cal,19,U.C.L.A.,31,-5.5
11/19/1994,South Carolina,33,Clemson,7,3.5
11/19/1994,San Jose State,28,Pacific,15, 
11/19/1994,Stanford,23,California,24,3.0
11/19/1994,Texas Christian,17,Texas A+M,34,17.5
11/19/1994,Toledo,37,Eastern Michigan,40, 
11/19/1994,Tulsa,13,Cincinnati,28,-2.5
11/19/1994,UTEP,21,New Mexico,25,18.0
11/19/1994,Virginia,42,Virginia Tech,23,1.0
11/19/1994,Washington,6,Washington State,23,-1.5
11/19/1994,Wake Forest,20,Georgia Tech,13,23.0
11/19/1994,Western Michigan,14,UL-Lafayette,17, 
11/19/1994,Wyoming,13,Hawaii,10,1.0
11/24/1994,Syracuse,0,West Virginia,13,2.0
11/24/1994,Texas,63,Baylor,35,3.0
11/25/1994,Arizona State,27,Arizona,28,15.0
11/25/1994,Georgia Tech,10,Georgia,48,16.0
11/25/1994,No Carolina State,30,Virginia,27,14.0
11/25/1994,Nebraska,13,Oklahoma,3,-14.0
11/25/1994,Texas Tech,17,Texas Christian,24,-5.5
11/26/1994,Boston College,7,Miami-Florida,23,14.0
11/26/1994,Florida,31,Florida State,31,2.5
11/26/1994,Fresno State,49,San Diego State,42,6.0
11/26/1994,Kansas State,42,Nevada-Las Vegas,3, 
11/26/1994,Louisiana State,30,Arkansas,12,6.5
11/26/1994,Michigan State,31,Penn State,59,20.0
11/26/1994,Missouri,32,Hawaii,32,3.5
11/26/1994,Mississippi State,21,Mississippi,17,-3.0
11/26/1994,Notre Dame,17,Southern Cal,17,3.0
11/26/1994,Rice,31,Houston,13,-17.0
11/26/1994,Tennessee,65,Vanderbilt,0,-11.5
11/26/1994,Tulsa,27,Louisville,34,13.0
12/03/1994,Air Force,37,Hawaii,24,-4.5
12/03/1994,Alabama,23,Florida,24,7.0
12/03/1994,Army,22,Navy,20,-2.5
