Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/27/1979,UL-Monroe,0,S E Louisiana,13, 
10/27/1979,Nicholls State,27,Northwestern St(LA),24, 
10/27/1979,New Mexico,7,Brigham Young,59,17.5
10/27/1979,Northern Michigan,30,Drake,26, 
10/27/1979,Northridge State,3,Fullerton State,49, 
10/27/1979,North Texas,0,Memphis,22,6.5
10/27/1979,Northwestern,16,Purdue,20,34.0
10/27/1979,Oklahoma State,30,Kansas,17,-1.5
10/27/1979,Oregon,37,Washington State,26,-7.0
10/27/1979,Pennsylvania,6,Yale,24,20.5
10/27/1979,Princeton,9,Harvard,7,1.5
10/27/1979,Richmond,14,Cincinnati,17, 
10/27/1979,Southern Cal,24,California,14,-14.5
10/27/1979,South Carolina,17,Notre Dame,18,11.5
10/27/1979,San Diego State,17,Utah,13, 
10/27/1979,Southern Illinois,21,Northern Illinois,11, 
10/27/1979,Southern Miss,21,Mississippi State,7, 
10/27/1979,Stanford,31,Oregon State,33,-20.5
10/27/1979,Texas-Arlington,30,Louisiana Tech,16, 
10/27/1979,Texas Christian,3,Baylor,16,18.0
10/27/1979,Texas,30,S-M-U,6,-17.0
10/27/1979,Toledo,24,Miami-Ohio,21,13.0
10/27/1979,Tulsa,20,Florida,10,12.5
10/27/1979,Texas A+M,41,Rice,15,-20.0
10/27/1979,Nevada-Las Vegas,28,Wyoming,24, 
10/27/1979,Utah State,14,Arizona State,28,12.5
10/27/1979,Vanderbilt,28,Mississippi,63,20.0
10/27/1979,Villanova,24,Marshall,14, 
10/27/1979,Virginia Tech,7,Alabama,31,32.0
10/27/1979,Washington,34,U.C.L.A.,14,-1.0
10/27/1979,Western Michigan,20,Ohio,6, 
10/27/1979,William + Mary,0,Delaware,40, 
10/27/1979,Wofford,30,The Citadel,49, 
10/27/1979,West Texas A+M,58,Wichita State,0, 
10/27/1979,West Virginia,6,Penn State,31,22.0
11/03/1979,Appalachian State,21,East Carolina,38, 
11/03/1979,Arizona,7,Southern Cal,34,21.0
11/03/1979,Arkansas,34,Rice,7,-20.5
11/03/1979,Army,7,Air Force,28,1.0
11/03/1979,Arizona State,21,Stanford,28,3.5
11/03/1979,Boston University,16,Holy Cross,7, 
11/03/1979,Bowling Green,14,Kentucky,20, 
11/03/1979,Brigham Young,30,Colorado State,7,-12.0
11/03/1979,Chattanooga,42,Western Carolina,35, 
11/03/1979,The Citadel,17,Marshall,16, 
11/03/1979,Central Michigan,7,Toledo,7, 
11/03/1979,Colgate,7,Lafayette,7, 
11/03/1979,Colorado,10,Iowa State,24,1.0
11/03/1979,Connecticut,13,Virginia Military,13, 
11/03/1979,Dartmouth,17,Columbia,0,-9.5
11/03/1979,Duke,14,Georgia Tech,24,13.0
11/03/1979,Eastern Michigan,10,Ball State,28, 
11/03/1979,East Tennessee St,27,North Alabama,7, 
11/03/1979,Florida,13,Auburn,19,13.5
11/03/1979,Florida State,26,Cincinnati,21,-17.5
11/03/1979,Fullerton State,7,Utah State,35, 
11/03/1979,Furman,63,Davidson,55, 
11/03/1979,Harvard,14,Brown,23,14.0
11/03/1979,Houston,21,Texas Christian,10,-16.0
11/03/1979,Indiana State,38,Southern Illinois,41, 
11/03/1979,Kent State,0,Northern Illinois,25, 
11/03/1979,Kansas State,28,Kansas,36,-1.0
11/03/1979,Lamar,21,UL-Monroe,7, 
11/03/1979,Louisiana State,28,Mississippi,24,-7.0
11/03/1979,Michigan State,42,Northwestern,7,-19.5
11/03/1979,Memphis,3,Vanderbilt,13,-14.5
11/03/1979,Miami-Florida,26,Penn State,10,19.5
11/03/1979,Miami-Ohio,3,Western Michigan,24, 
11/03/1979,Minnesota,24,Indiana,42,1.0
11/03/1979,Mississippi State,7,Alabama,24,23.0
11/03/1979,Navy,0,Notre Dame,14,17.0
11/03/1979,North Carolina,14,Maryland,17,-5.5
11/03/1979,No Carolina State,28,South Carolina,30,5.0
11/03/1979,Nebraska,23,Missouri,20,-14.5
11/03/1979,North Texas,19,Louisiana Tech,17, 
11/03/1979,Northwestern St(LA),13,McNeese State,44, 
11/03/1979,Ohio State,44,Illinois,7,-20.0
11/03/1979,Oklahoma,38,Oklahoma State,7,-19.5
11/03/1979,Pacific,15,Long Beach State,17, 
11/03/1979,Princeton,38,Pennsylvania,10,-8.0
11/03/1979,Purdue,20,Iowa,14,-6.0
11/03/1979,Rutgers,13,Tennessee,7,19.5
11/03/1979,Southern Miss,10,Louisville,10, 
11/03/1979,S-M-U,14,Texas A+M,47,14.0
11/03/1979,Syracuse,21,Pittsburgh,28,13.5
11/03/1979,Texas-Arlington,56,Arkansas State,18, 
11/03/1979,Temple,34,Hawaii,31, 
11/03/1979,Texas Tech,6,Texas,14,14.0
11/03/1979,Tulane,41,Boston College,8,-5.0
11/03/1979,Nevada-Las Vegas,31,Fresno State,28, 
11/03/1979,Utah,26,New Mexico,7, 
11/03/1979,Villanova,9,Richmond,3, 
11/03/1979,Virginia,31,Georgia,0,8.5
11/03/1979,Virginia Tech,23,West Virginia,34,3.0
11/03/1979,Washington,28,California,24,-3.5
11/03/1979,Washington State,45,Oregon State,42,-5.0
11/03/1979,Wake Forest,0,Clemson,31,6.0
11/03/1979,Wichita State,26,Tulsa,28,13.0
11/03/1979,Western Illinois,7,Illinois State,35, 
11/03/1979,Wisconsin,0,Michigan,54,22.5
11/03/1979,West Texas A+M,54,New Mexico State,21, 
11/03/1979,Wyoming,21,San Diego State,31, 
11/03/1979,Yale,23,Cornell,20,-1.0
11/09/1979,Brigham Young,31,Long Beach State,17,-24.0
11/10/1979,Air Force,0,Georgia Tech,21,13.0
11/10/1979,Akron,6,Temple,42, 
11/10/1979,Arkansas State,14,Wyoming,17, 
11/10/1979,Alabama,3,Louisiana State,0,-13.0
11/10/1979,Arizona,10,San Diego State,42,-3.5
11/10/1979,Army,0,Rutgers,20,13.5
11/10/1979,Arizona State,28,U.C.L.A.,31,2.0
11/10/1979,Ball State,10,Western Michigan,20, 
11/10/1979,Baylor,20,Arkansas,29,7.5
11/10/1979,Brown,10,Dartmouth,24,-6.0
11/10/1979,Bucknell,2,Colgate,20, 
11/10/1979,California,45,Washington State,13,-7.0
11/10/1979,The Citadel,7,Chattanooga,28, 
11/10/1979,Clemson,19,North Carolina,10,2.5
11/10/1979,Columbia,7,Cornell,24,21.0
11/10/1979,Connecticut,12,Boston University,16, 
11/10/1979,Duke,14,Wake Forest,17,14.0
11/10/1979,Eastern Illinois,24,Illinois State,0, 
11/10/1979,Eastern Michigan,14,Central Michigan,37, 
11/10/1979,Florida,10,Georgia,33,6.0
11/10/1979,Fresno State,28,Fullerton State,24, 
11/10/1979,Holy Cross,20,Massachusetts,18, 
11/10/1979,Indiana,45,Illinois,14,-5.0
11/10/1979,Iowa,7,Ohio State,34,20.5
11/10/1979,Kansas,0,Oklahoma,38,28.0
11/10/1979,Kentucky,29,Vanderbilt,10,-13.5
11/10/1979,Louisville,6,Memphis,10,0.0
11/10/1979,Louisiana Tech,7,McNeese State,41, 
11/10/1979,Miami-Ohio,35,Kent State,8, 
11/10/1979,Michigan,21,Purdue,24,-6.0
11/10/1979,Minnesota,17,Michigan State,31,5.0
11/10/1979,Mississippi,15,Tulane,49,6.5
11/10/1979,Missouri,18,Iowa State,9,-6.0
11/10/1979,Mississippi State,3,Auburn,14,6.0
11/10/1979,Middle Tennessee,14,East Tennessee St,52, 
11/10/1979,Notre Dame,18,Tennessee,40,-3.5
11/10/1979,Nebraska,21,Kansas State,12,-24.5
11/10/1979,UL-Monroe,21,Indiana State,38, 
11/10/1979,New Mexico,24,Colorado State,9,7.5
11/10/1979,New Mexico State,16,Tulsa,38, 
11/10/1979,Northwestern St(LA),13,Lamar,28, 
11/10/1979,Northwestern,3,Wisconsin,28,18.0
11/10/1979,Ohio,27,Cincinnati,7, 
11/10/1979,Oklahoma State,21,Colorado,20,-1.0
11/10/1979,Oregon,16,Stanford,7,6.5
11/10/1979,Pacific,31,San Jose State,32, 
11/10/1979,Penn State,9,No Carolina State,7,-1.5
11/10/1979,Pennsylvania,26,Harvard,41,13.0
11/10/1979,Pittsburgh,24,West Virginia,17,-11.0
11/10/1979,Richmond,10,East Carolina,52, 
11/10/1979,Southern Cal,24,Washington,17,-11.0
11/10/1979,South Carolina,7,Florida State,27,7.0
11/10/1979,Southern Illinois,22,Drake,21, 
11/10/1979,Southern Miss,27,Bowling Green,31, 
11/10/1979,S-M-U,34,Wichita State,0, 
11/10/1979,Syracuse,30,Navy,14,-2.0
11/10/1979,Texas-Arlington,24,UL-Lafayette,10, 
11/10/1979,Texas Christian,3,Texas Tech,3,11.0
11/10/1979,Texas,21,Houston,13,2.0
11/10/1979,Toledo,10,Northern Illinois,28, 
11/10/1979,Nevada-Las Vegas,36,Tennessee State,28, 
11/10/1979,UTEP,0,Utah,35, 
11/10/1979,Virginia Military,13,Marshall,3, 
11/10/1979,Virginia Tech,18,Virginia,20,8.0
11/10/1979,Western Carolina,14,Furman,23, 
11/10/1979,William + Mary,9,Appalachian State,0, 
11/10/1979,Yale,35,Princeton,10,-6.0
11/16/1979,Santa Clara,14,San Jose State,23, 
11/17/1979,Arkansas State,6,Southern Miss,14, 
11/17/1979,Arkansas,22,Texas A+M,10,0.0
11/17/1979,Auburn,33,Georgia,13,2.0
11/17/1979,Boston College,27,Syracuse,10,14.5
11/17/1979,Bowling Green,21,Ohio,48, 
11/17/1979,California,21,Stanford,14,-2.5
11/17/1979,Chattanooga,42,Illinois State,31, 
11/17/1979,Cincinnati,14,Miami-Ohio,27,6.5
11/17/1979,Clemson,16,Notre Dame,10,5.5
11/17/1979,Central Michigan,28,Northwestern St(LA),0, 
11/17/1979,Colorado,31,Kansas,17,2.5
11/17/1979,Columbia,14,Brown,31,20.5
11/17/1979,Connecticut,10,Rhode Island,9, 
11/17/1979,Cornell,14,Princeton,26,-4.0
11/17/1979,Colorado State,21,Nevada-Las Vegas,21, 
11/17/1979,Dartmouth,20,Pennsylvania,6,-11.5
11/17/1979,Delaware,24,Colgate,16, 
11/17/1979,Drake,18,West Texas A+M,28, 
11/17/1979,East Tennessee St,9,Western Carolina,13, 
11/17/1979,Fullerton State,42,Idaho State,7, 
11/17/1979,Furman,45,The Citadel,44, 
11/17/1979,Harvard,22,Yale,7,13.5
11/17/1979,Iowa State,3,Nebraska,34,27.0
11/17/1979,Illinois,29,Northwestern,13,-15.0
11/17/1979,Kent State,3,Toledo,29, 
11/17/1979,Kansas State,15,Oklahoma State,42,6.5
11/17/1979,Kentucky,31,Florida,3,-2.0
11/17/1979,Lamar,37,Texas-Arlington,47, 
11/17/1979,Long Beach State,16,Wichita State,10, 
11/17/1979,Louisville,7,Maryland,28,7.5
11/17/1979,Marshall,7,Appalachian State,45, 
11/17/1979,McNeese State,10,UL-Lafayette,6, 
11/17/1979,Michigan State,23,Iowa,33,-1.0
11/17/1979,Memphis,17,Florida State,66,22.5
11/17/1979,Miami-Florida,0,Alabama,30,23.5
11/17/1979,Mississippi State,3,Louisiana State,21,7.0
11/17/1979,Navy,14,Georgia Tech,24,7.0
11/17/1979,North Carolina,13,Virginia,7,-3.0
11/17/1979,No Carolina State,28,Duke,7,-12.0
11/17/1979,UL-Monroe,10,Louisiana Tech,13, 
11/17/1979,Northern Illinois,0,Ball State,42, 
11/17/1979,New Mexico State,28,Southern Illinois,45, 
11/17/1979,North Texas,16,East Carolina,49, 
11/17/1979,Ohio State,18,Michigan,15,-4.5
11/17/1979,Oklahoma,24,Missouri,22,-12.5
11/17/1979,Oregon State,18,Arizona,42,19.5
11/17/1979,Pittsburgh,40,Army,0,-24.0
11/17/1979,Purdue,37,Indiana,21,-3.0
11/17/1979,Rice,14,Baylor,45,24.0
11/17/1979,Richmond,10,William + Mary,24, 
11/17/1979,Texas Christian,10,Texas,35,22.0
11/17/1979,Temple,7,Penn State,22,4.5
11/17/1979,Tennessee,20,Mississippi,44,-7.0
11/17/1979,Texas Tech,10,S-M-U,35,-1.0
11/17/1979,U.C.L.A.,35,Oregon,0,3.5
11/17/1979,Utah,0,Brigham Young,27,7.0
11/17/1979,UTEP,20,San Diego State,42, 
11/17/1979,Utah State,34,Weber State,10, 
11/17/1979,Vanderbilt,29,Air Force,30,8.0
11/17/1979,Villanova,32,Rutgers,17,9.5
11/17/1979,Virginia Military,20,Virginia Tech,27,19.0
11/17/1979,Washington State,7,Washington,17,20.5
11/17/1979,Wake Forest,14,South Carolina,35,7.0
11/17/1979,Wisconsin,42,Minnesota,37,10.0
11/17/1979,Western Michigan,17,Eastern Michigan,7, 
11/17/1979,West Virginia,7,Arizona State,42,10.5
11/17/1979,Wyoming,21,Hawaii,13, 
11/24/1979,Arizona,27,Arizona State,24,5.0
11/24/1979,Baylor,0,Texas,13,11.0
11/24/1979,Brigham Young,63,San Diego State,14,-4.5
11/24/1979,Cincinnati,17,Memphis,23,5.5
11/24/1979,Clemson,9,South Carolina,13,-1.0
11/24/1979,Central Michigan,34,San Jose State,32, 
11/24/1979,Colorado State,10,Hawaii,24, 
11/24/1979,East Carolina,38,William + Mary,14, 
11/24/1979,Florida State,27,Florida,16,-20.0
11/24/1979,Fullerton State,13,Long Beach State,16, 
11/24/1979,Georgia,16,Georgia Tech,3,3.0
11/24/1979,Idaho State,0,Texas-Arlington,48, 
11/24/1979,Kansas State,6,Colorado,21,6.5
11/24/1979,Lamar,24,Nevada-Las Vegas,24, 
11/24/1979,Louisiana State,13,Tulane,24,0.0
11/24/1979,Massachusetts,3,Boston College,41, 
11/24/1979,Miami-Florida,15,Notre Dame,40,10.0
11/24/1979,Mississippi,14,Mississippi State,9,3.5
11/24/1979,Missouri,55,Kansas,7,-10.0
11/24/1979,North Carolina,37,Duke,16,-13.5
11/24/1979,Nebraska,14,Oklahoma,17,0.0
11/24/1979,Ohio,27,Northern Illinois,28, 
11/24/1979,Oklahoma State,13,Iowa State,10,-3.0
11/24/1979,Penn State,14,Pittsburgh,29,0.0
11/24/1979,S-M-U,7,Arkansas,31,14.0
11/24/1979,Temple,42,Villanova,10, 
11/24/1979,Tennessee,20,Kentucky,17,2.0
11/24/1979,Texas Tech,10,Houston,14,17.0
11/24/1979,Texas A+M,30,Texas Christian,7,-9.0
11/24/1979,U.C.L.A.,14,Southern Cal,49,15.0
11/24/1979,Utah State,41,Fresno State,31, 
11/24/1979,Virginia,7,Maryland,17,5.5
11/24/1979,Wyoming,3,New Mexico,17, 
11/25/1979,Rutgers,31,Louisville,7,3.5
11/27/1979,Holy Cross,28,Connecticut,12, 
11/29/1979,Oregon State,3,Oregon,24,15.0
12/01/1979,Alabama,25,Auburn,18,-14.5
12/01/1979,Army,7,Navy,31,17.5
12/01/1979,Arizona State,17,Hawaii,29, 
12/01/1979,Boston College,13,Holy Cross,10,-11.5
12/01/1979,Florida,24,Miami-Florida,30,7.5
12/01/1979,Houston,63,Rice,0,-27.0
12/01/1979,Texas,7,Texas A+M,13,-6.5
12/01/1979,Vanderbilt,10,Tennessee,31,27.0
