Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/31/1981,James Madison,19,William + Mary,31, 
10/31/1981,Kansas,15,Nebraska,31,26.0
10/31/1981,Kent State,7,Bowling Green,13, 
10/31/1981,Louisiana State,27,Mississippi,27,-2.0
10/31/1981,Louisiana Tech,17,UL-Lafayette,17, 
10/31/1981,Marshall,3,Furman,35, 
10/31/1981,McNeese State,20,Lamar,20, 
10/31/1981,Memphis,0,Vanderbilt,26, 
10/31/1981,Miami-Ohio,10,Toledo,17, 
10/31/1981,Michigan,34,Minnesota,13,-10.0
10/31/1981,Mississippi State,10,Alabama,13,7.0
10/31/1981,Navy,0,Notre Dame,38,10.5
10/31/1981,North Carolina,17,Maryland,10,-6.0
10/31/1981,No Carolina State,12,South Carolina,20,6.5
10/31/1981,Nicholls State,18,UL-Monroe,55, 
10/31/1981,New Mexico,7,Brigham Young,31, 
10/31/1981,Northwestern,0,Wisconsin,52,31.0
10/31/1981,Ohio State,45,Purdue,33,-1.5
10/31/1981,Oklahoma State,16,Missouri,12,13.0
10/31/1981,Oregon State,3,California,45,13.5
10/31/1981,Penn State,14,Miami-Florida,17,-5.5
10/31/1981,Pittsburgh,29,Boston College,24,-20.0
10/31/1981,Presbyterian,3,The Citadel,21, 
10/31/1981,Princeton,38,Pennsylvania,30,-3.0
10/31/1981,San Diego State,14,Utah,17, 
10/31/1981,Southern Illinois,17,Indiana State,3, 
10/31/1981,San Jose State,24,Arizona State,31, 
10/31/1981,Southern Miss,22,North Texas,0, 
10/31/1981,S-M-U,27,Texas A+M,7,-4.0
10/31/1981,Stanford,31,Washington,42,9.0
10/31/1981,Temple,3,Georgia,49, 
10/31/1981,Texas Tech,9,Texas,26,22.0
10/31/1981,Tulane,13,Cincinnati,17, 
10/31/1981,U.C.L.A.,28,Oregon,11,-13.5
10/31/1981,Nevada-Las Vegas,21,Hawaii,57, 
10/31/1981,UTEP,15,Arizona,48, 
10/31/1981,Virginia Military,10,Virginia,13, 
10/31/1981,Virginia Tech,29,Kentucky,3,-1.0
10/31/1981,Washington State,17,Southern Cal,41,13.0
10/31/1981,Western Carolina,31,Florida State,56, 
10/31/1981,Wake Forest,24,Clemson,82,21.0
10/31/1981,Western Illinois,24,New Mexico State,31, 
10/31/1981,Western Michigan,23,Northern Illinois,12, 
11/07/1981,Baylor,39,Arkansas,41,7.0
11/07/1981,Boise State,17,Fullerton State,20, 
11/07/1981,Bowling Green,14,Ball State,10, 
11/07/1981,Bucknell,6,Colgate,24, 
11/07/1981,Brigham Young,63,Colorado State,14, 
11/07/1981,The Citadel,28,Chattanooga,28, 
11/07/1981,Clemson,10,North Carolina,8,-3.0
11/07/1981,Dartmouth,21,Columbia,7,-15.5
11/07/1981,Delaware,40,Pennsylvania,6, 
11/07/1981,Drake,22,Southern Illinois,17, 
11/07/1981,Duke,31,Wake Forest,10,-5.5
11/07/1981,East Carolina,66,East Tennessee St,23, 
11/07/1981,Eastern Michigan,7,Kent State,13, 
11/07/1981,Florida,21,Georgia,26,5.0
11/07/1981,Furman,30,Davidson,12, 
11/07/1981,Georgia Tech,3,Notre Dame,35,25.0
11/07/1981,Harvard,23,William + Mary,14, 
11/07/1981,Hawaii,35,UTEP,7, 
11/07/1981,Holy Cross,28,Army,13,3.0
11/07/1981,Illinois,21,Michigan,70,15.0
11/07/1981,Indiana State,14,West Texas A+M,17, 
11/07/1981,Kansas,24,Iowa State,11,13.0
11/07/1981,Kentucky,17,Vanderbilt,10,3.5
11/07/1981,Lamar,9,Arkansas State,16, 
11/07/1981,Louisiana Tech,20,McNeese State,27, 
11/07/1981,Maine,55,Princeton,44, 
11/07/1981,Marshall,17,Appalachian State,10, 
11/07/1981,Massachusetts,22,Boston College,52, 
11/07/1981,Michigan State,61,Northwestern,14,-28.0
11/07/1981,Maryland,7,Tulane,14,-3.0
11/07/1981,Memphis,7,Cincinnati,38, 
11/07/1981,Miami-Florida,27,Florida State,19,3.0
11/07/1981,Miami-Ohio,7,Central Michigan,3, 
11/07/1981,Missouri,30,Colorado,14,-14.0
11/07/1981,Mississippi State,6,Southern Miss,7, 
11/07/1981,Nebraska,54,Oklahoma State,7,-14.0
11/07/1981,UL-Monroe,40,Louisville,7, 
11/07/1981,New Mexico State,0,Tulsa,31, 
11/07/1981,North Texas,0,Auburn,20, 
11/07/1981,Ohio,14,Northern Illinois,38, 
11/07/1981,Ohio State,31,Minnesota,35,-10.0
11/07/1981,Oklahoma,28,Kansas State,21,-27.0
11/07/1981,Oregon,7,Washington State,39,11.0
11/07/1981,Pacific,23,South Carolina,21, 
11/07/1981,Penn State,22,No Carolina State,15,-14.0
11/07/1981,Pittsburgh,47,Rutgers,3,-20.0
11/07/1981,Purdue,7,Iowa,33,3.0
11/07/1981,Rhode Island,8,Brown,10, 
11/07/1981,Rice,12,S-M-U,33,24.0
11/07/1981,Richmond,45,Virginia Military,14, 
11/07/1981,Southern Cal,21,California,3,-18.0
11/07/1981,Stanford,63,Oregon State,9,-17.0
11/07/1981,Syracuse,23,Navy,35,3.0
11/07/1981,Texas-Arlington,23,UL-Lafayette,7, 
11/07/1981,Texas Christian,39,Texas Tech,39,4.5
11/07/1981,Temple,19,West Virginia,24, 
11/07/1981,Texas,14,Houston,14,-3.0
11/07/1981,Toledo,28,Western Michigan,14, 
11/07/1981,Nevada-Las Vegas,26,Fresno State,42, 
11/07/1981,Utah,7,New Mexico,7, 
11/07/1981,Utah State,28,Long Beach State,2, 
11/07/1981,Washington,0,U.C.L.A.,31,7.0
11/07/1981,Wichita State,21,Tennessee,24, 
11/07/1981,Wisconsin,28,Indiana,7,-8.0
11/07/1981,Wyoming,24,San Diego State,13, 
11/07/1981,Yale,23,Cornell,17,-17.0
11/14/1981,Arkansas State,0,Louisiana Tech,32, 
11/14/1981,Alabama,31,Penn State,16,4.0
11/14/1981,Appalachian State,14,East Tennessee St,21, 
11/14/1981,Arizona,40,Oregon State,7,-20.0
11/14/1981,Arkansas,10,Texas A+M,7,-3.0
11/14/1981,Army,0,Pittsburgh,48,38.0
11/14/1981,Auburn,13,Georgia,24,13.0
11/14/1981,Arizona State,24,U.C.L.A.,34,1.0
11/14/1981,Boston College,17,Syracuse,27,2.5
11/14/1981,Bowling Green,28,Eastern Michigan,0, 
11/14/1981,Brown,13,Dartmouth,38,7.5
11/14/1981,Brigham Young,13,Hawaii,3, 
11/14/1981,California,0,Washington State,19,12.0
11/14/1981,Central Michigan,28,Ball State,7, 
11/14/1981,Colgate,32,Holy Cross,13,0.0
11/14/1981,Colorado,0,Kansas,27,9.0
11/14/1981,Columbia,9,Cornell,15,11.5
11/14/1981,Drake,13,Illinois State,10, 
11/14/1981,Fresno State,31,Long Beach State,30, 
11/14/1981,Furman,33,Virginia Military,21, 
11/14/1981,Iowa State,7,Nebraska,31,19.0
11/14/1981,Indiana,14,Illinois,35,12.5
11/14/1981,Indiana State,27,Eastern Illinois,14, 
11/14/1981,Iowa,17,Wisconsin,7,-1.0
11/14/1981,Kent State,0,Toledo,17, 
11/14/1981,Kansas State,10,Oklahoma State,31,9.0
11/14/1981,Kentucky,12,Florida,33,16.0
11/14/1981,Louisville,0,Cincinnati,24, 
11/14/1981,McNeese State,20,Texas-Arlington,21, 
11/14/1981,Maryland,7,Clemson,21,14.0
11/14/1981,Michigan,28,Purdue,10,-10.0
11/14/1981,Minnesota,36,Michigan State,43,5.0
11/14/1981,Mississippi,20,Tennessee,28,6.5
11/14/1981,Mississippi State,17,Louisiana State,9,-8.0
11/14/1981,Navy,20,Georgia Tech,14,-7.5
11/14/1981,North Carolina,17,Virginia,14,-18.0
11/14/1981,No Carolina State,7,Duke,17,0.0
11/14/1981,Notre Dame,35,Air Force,7,-25.0
11/14/1981,Northern Illinois,3,Miami-Ohio,30, 
11/14/1981,New Mexico,28,Colorado State,16, 
11/14/1981,Northern Michigan,32,Wichita State,30, 
11/14/1981,North Texas,17,UL-Monroe,14, 
11/14/1981,Northwestern,6,Ohio State,70,40.0
11/14/1981,Oklahoma,14,Missouri,19,-7.0
11/14/1981,Oregon,3,Stanford,42,14.0
11/14/1981,Pacific,25,San Jose State,40, 
11/14/1981,Pennsylvania,7,Harvard,45,16.0
11/14/1981,Rice,17,Baylor,14,15.0
11/14/1981,Rutgers,3,West Virginia,20, 
11/14/1981,Southern Cal,3,Washington,13,-10.0
11/14/1981,San Diego State,38,Nevada-Las Vegas,20, 
11/14/1981,Southern Illinois,23,New Mexico State,15, 
11/14/1981,Southern Miss,58,Florida State,14, 
11/14/1981,UL-Lafayette,12,Lamar,14, 
11/14/1981,Texas Christian,15,Texas,31,20.0
11/14/1981,Tennessee State,9,Chattanooga,28, 
11/14/1981,Texas Tech,6,S-M-U,30,22.0
11/14/1981,Tulane,24,Memphis,7,-3.5
11/14/1981,Tulsa,24,West Texas A+M,10, 
11/14/1981,Utah State,24,Idaho State,50, 
11/14/1981,Virginia Tech,14,Miami-Florida,21,12.0
11/14/1981,Western Carolina,38,Marshall,28, 
11/14/1981,Wake Forest,34,Richmond,22, 
11/14/1981,Western Michigan,20,Ohio,37, 
11/14/1981,William + Mary,31,East Carolina,21, 
11/14/1981,Wofford,14,The Citadel,24, 
11/14/1981,Wyoming,27,Utah,30, 
11/14/1981,Yale,31,Princeton,35,-16.0
11/21/1981,Air Force,21,Nevada-Las Vegas,24, 
11/21/1981,Appalachian State,10,Western Carolina,21, 
11/21/1981,Ball State,14,Illinois State,10, 
11/21/1981,Baylor,12,Texas,34,12.0
11/21/1981,California,21,Stanford,42,13.0
11/21/1981,Chattanooga,14,Vanderbilt,28, 
11/21/1981,Cincinnati,3,Miami-Ohio,7, 
11/21/1981,Clemson,29,South Carolina,13,-8.0
11/21/1981,Central Michigan,6,Bowling Green,3, 
11/21/1981,Columbia,20,Brown,23,12.0
11/21/1981,Cornell,14,Princeton,37,8.0
11/21/1981,Colorado State,7,Arizona State,52, 
11/21/1981,Dartmouth,33,Pennsylvania,13,-16.5
11/21/1981,Eastern Michigan,7,Western Michigan,38, 
11/21/1981,East Tennessee St,14,James Madison,17, 
11/21/1981,Fresno State,23,Arizona,17, 
11/21/1981,Furman,18,The Citadel,35, 
11/21/1981,Harvard,0,Yale,28,10.0
11/21/1981,Illinois,49,Northwestern,12,-36.0
11/21/1981,Indiana State,42,Marshall,0, 
11/21/1981,Kansas State,21,Colorado,24,1.0
11/21/1981,Lamar,7,Texas-Arlington,31, 
11/21/1981,McNeese State,14,UL-Lafayette,7, 
11/21/1981,Michigan State,7,Iowa,36,7.0
11/21/1981,Miami-Florida,14,No Carolina State,6,-7.0
11/21/1981,Mississippi,21,Mississippi State,17,14.5
11/21/1981,Missouri,11,Kansas,19,-6.0
11/21/1981,North Carolina,31,Duke,10,-7.0
11/21/1981,Notre Dame,21,Penn State,24,4.0
11/21/1981,Nebraska-Omaha,0,Drake,53, 
11/21/1981,Nebraska,37,Oklahoma,14,0.0
11/21/1981,UL-Monroe,9,Northwestern St(LA),41, 
11/21/1981,Nevada-Reno,36,Fullerton State,34, 
11/21/1981,Ohio,20,Kent State,7, 
11/21/1981,Ohio State,14,Michigan,9,8.0
11/21/1981,Oklahoma State,27,Iowa State,7,3.5
11/21/1981,Oregon State,17,Oregon,47,16.0
11/21/1981,Pacific,23,Hawaii,17, 
11/21/1981,Pittsburgh,35,Temple,0, 
11/21/1981,Purdue,17,Indiana,20,-9.5
11/21/1981,Richmond,21,William + Mary,35, 
11/21/1981,Rutgers,21,Boston College,27, 
11/21/1981,San Jose State,24,Long Beach State,22, 
11/21/1981,Southern Miss,10,Louisville,13, 
11/21/1981,S-M-U,32,Arkansas,18,-2.0
11/21/1981,Tennessee,10,Kentucky,21,-2.5
11/21/1981,Toledo,31,Northern Illinois,0, 
11/21/1981,Texas Tech,7,Houston,15,16.0
11/21/1981,Tulsa,7,Arkansas State,31, 
11/21/1981,Texas A+M,37,Texas Christian,7,-6.5
11/21/1981,U.C.L.A.,21,Southern Cal,22,4.0
11/21/1981,Utah,28,Brigham Young,56, 
11/21/1981,UTEP,14,San Diego State,59, 
11/21/1981,Virginia,7,Maryland,48,12.0
11/21/1981,Virginia Military,6,Virginia Tech,0, 
11/21/1981,Washington State,10,Washington,23,2.0
11/21/1981,Wisconsin,26,Minnesota,21,1.0
11/21/1981,West Texas A+M,45,New Mexico State,9, 
11/21/1981,West Virginia,24,Syracuse,27,-2.5
11/21/1981,Wyoming,13,New Mexico,12, 
11/26/1981,Pennsylvania,12,Richmond,18, 
11/26/1981,Texas,21,Texas A+M,13,-6.5
11/27/1981,Notre Dame,15,Miami-Florida,37,3.0
11/28/1981,Air Force,21,San Diego State,16, 
11/28/1981,Alabama,28,Auburn,17,-11.0
11/28/1981,Arizona,13,Arizona State,24,13.0
11/28/1981,Army,3,Navy,3,20.0
11/28/1981,Boston College,28,Holy Cross,24,-11.0
11/28/1981,Colorado State,6,Hawaii,59, 
11/28/1981,Florida State,3,Florida,35,4.0
11/28/1981,Houston,40,Rice,3,-13.0
11/28/1981,Lamar,14,Southern Miss,45, 
11/28/1981,Louisiana State,7,Tulane,48,3.0
11/28/1981,North Texas,16,San Jose State,28, 
11/28/1981,Oklahoma,27,Oklahoma State,3,-8.0
11/28/1981,Penn State,48,Pittsburgh,14,6.5
11/28/1981,Nevada-Las Vegas,27,UTEP,20, 
11/28/1981,Vanderbilt,34,Tennessee,38,7.0
11/28/1981,Virginia Tech,20,Virginia,3,-7.0
12/05/1981,Georgia,44,Georgia Tech,7,-21.0
12/05/1981,South Carolina,10,Hawaii,33, 
