Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/08/1997,Arizona State,28,California,21,-12.5
11/08/1997,Bowling Green,0,Marshall,28, 
11/08/1997,East Carolina,28,Houston,27,-2.5
11/08/1997,Kent State,35,Akron,45, 
11/08/1997,Louisiana State,27,Alabama,0,-6.0
11/08/1997,North Texas,26,New Mexico State,15, 
11/08/1997,Oregon,31,Washington,28,21.0
11/08/1997,Stanford,21,Southern Cal,45,2.5
11/08/1997,Ohio State,31,Minnesota,3,-24.0
11/08/1997,Southern Miss,20,Tennessee,44,17.5
11/08/1997,UL-Lafayette,7,Washington State,77, 
11/08/1997,Missouri State,27,Arkansas State,35, 
11/08/1997,Florida State,20,North Carolina,3,-6.5
11/08/1997,Memphis,14,Tulane,26,13.0
11/08/1997,San Jose State,21,San Diego State,48,14.0
11/08/1997,Oregon State,7,Arizona,27,15.5
11/13/1997,Cincinnati,7,East Carolina,14,0.0
11/15/1997,Penn State,42,Purdue,17,-6.0
11/15/1997,Georgia Tech,41,Duke,38,-7.5
11/15/1997,Illinois,6,Ohio State,41,38.0
11/15/1997,Temple,21,West Virginia,41,25.0
11/15/1997,Virginia,24,No Carolina State,31,-1.5
11/15/1997,Wake Forest,7,Florida State,58,31.0
11/15/1997,Akron,10,Toledo,42, 
11/15/1997,Auburn,45,Georgia,34,6.0
11/15/1997,Colgate,24,Navy,52, 
11/15/1997,North Carolina,17,Clemson,10,-7.0
11/15/1997,Northern Illinois,0,Miami-Ohio,42, 
11/15/1997,North Texas,14,Army,25, 
11/15/1997,Florida,48,South Carolina,21,-16.0
11/15/1997,Iowa State,14,Nebraska,77,42.0
11/15/1997,Baylor,24,Missouri,42,17.0
11/15/1997,Iowa,14,Northwestern,15,-8.0
11/15/1997,Kansas,31,Texas,45,8.5
11/15/1997,Kentucky,21,Vanderbilt,10,-5.5
11/15/1997,Louisville,20,Memphis,21,10.5
11/15/1997,Mississippi State,32,Alabama,20,4.5
11/15/1997,Tennessee,30,Arkansas,22,-24.0
11/15/1997,Tennessee Tech,14,U-A-B,38, 
11/15/1997,Texas A+M,51,Oklahoma,7,-13.0
11/15/1997,Michigan,26,Wisconsin,16,-15.5
11/15/1997,Wyoming,3,Air Force,14,0.0
11/15/1997,Colorado,20,Kansas State,37,9.0
11/15/1997,Rice,14,Utah,31,-3.5
11/15/1997,S-M-U,42,Tulsa,41,-9.0
11/15/1997,Texas Tech,27,Oklahoma State,3,6.0
11/15/1997,Western Michigan,32,UL-Monroe,19, 
11/15/1997,Brigham Young,28,New Mexico,38,3.0
11/15/1997,Utah State,38,Nevada-Reno,19, 
11/15/1997,Hawaii,14,San Jose State,38,0.0
11/15/1997,Idaho,35,New Mexico State,18, 
11/15/1997,Notre Dame,24,Louisiana State,6,11.0
11/15/1997,Ohio,0,Marshall,27, 
11/15/1997,Syracuse,32,Pittsburgh,27,-19.0
11/15/1997,Washington,28,U.C.L.A.,52,0.0
11/15/1997,Eastern Michigan,10,U-C-F,27, 
11/15/1997,Rutgers,23,Miami-Florida,51,31.5
11/15/1997,Southern Cal,23,Oregon State,0,-11.5
11/15/1997,San Diego State,20,Fresno State,19,3.0
11/15/1997,Stanford,28,Washington State,38,16.5
11/15/1997,Houston,0,Southern Miss,33,19.5
11/15/1997,Indiana,12,Minnesota,24,7.0
11/15/1997,Louisiana Tech,63,UL-Lafayette,24, 
11/15/1997,Mississippi,41,Tulane,24,1.5
11/15/1997,Texas Christian,17,UTEP,24,2.0
11/15/1997,Oregon,31,Arizona State,52,11.0
11/15/1997,California,38,Arizona,41,11.0
11/20/1997,S-M-U,18,Texas Christian,21,-10.5
11/22/1997,Army,20,Boston College,24,14.0
11/22/1997,Duke,14,North Carolina,50,22.0
11/22/1997,Ohio State,14,Michigan,20,4.0
11/22/1997,Toledo,17,U-C-F,34, 
11/22/1997,East Carolina,24,No Carolina State,37,11.5
11/22/1997,Maryland,18,Georgia Tech,37,19.5
11/22/1997,Clemson,47,South Carolina,21,-1.5
11/22/1997,Kent State,29,Navy,62, 
11/22/1997,Michigan State,27,Illinois,17,-24.0
11/22/1997,Purdue,56,Indiana,7,-12.5
11/22/1997,Wisconsin,10,Penn State,35,14.5
11/22/1997,Tennessee,59,Kentucky,31,-14.5
11/22/1997,West Virginia,14,Notre Dame,21,6.5
11/22/1997,Utah State,48,North Texas,51, 
11/22/1997,Alabama,17,Auburn,18,14.0
11/22/1997,Georgia,21,Mississippi,14,-5.0
11/22/1997,Kansas State,28,Iowa State,3,-26.0
11/22/1997,Mississippi State,7,Arkansas,17,-4.0
11/22/1997,Oklahoma,32,Texas Tech,21,19.5
11/22/1997,Oklahoma State,24,Baylor,14,-12.5
11/22/1997,Southern Miss,42,Memphis,18,-13.0
11/22/1997,Utah,20,Brigham Young,14,6.0
11/22/1997,Minnesota,0,Iowa,31,20.0
11/22/1997,Tulsa,13,New Mexico,51,16.0
11/22/1997,UTEP,13,Rice,31,19.5
11/22/1997,California,20,Stanford,21,4.5
11/22/1997,Florida State,29,Florida,32,-5.5
11/22/1997,U.C.L.A.,31,Southern Cal,24,-11.5
11/22/1997,Virginia Tech,23,Pittsburgh,30,-10.5
11/22/1997,Washington State,41,Washington,35,5.5
11/22/1997,Oregon State,30,Oregon,48,16.5
11/22/1997,San Jose State,55,Nevada-Las Vegas,48,9.0
11/22/1997,Wyoming,7,Fresno State,24,-4.5
11/22/1997,Boise State,30,Idaho,23, 
11/22/1997,U-A-B,13,Arkansas State,7, 
11/22/1997,Tulane,44,Houston,10,-7.0
11/22/1997,Colorado State,38,San Diego State,17,-12.5
11/22/1997,UL-Monroe,23,Hawaii,20,5.0
11/28/1997,Texas,16,Texas A+M,27,14.0
11/28/1997,Arkansas,21,Louisiana State,31,17.5
11/28/1997,Pittsburgh,41,West Virginia,38,13.5
11/28/1997,Nebraska,27,Colorado,24,-21.0
11/28/1997,Arizona,28,Arizona State,16,11.0
11/29/1997,Penn State,14,Michigan State,49,-6.5
11/29/1997,Georgia,27,Georgia Tech,24,-3.5
11/29/1997,Vanderbilt,10,Tennessee,17,30.0
11/29/1997,Mississippi,15,Mississippi State,14,1.0
11/29/1997,Virginia Tech,20,Virginia,34,3.0
11/29/1997,Syracuse,33,Miami-Florida,13,-6.5
11/29/1997,Notre Dame,23,Hawaii,22,-25.5
12/05/1997,Toledo,14,Marshall,34, 
12/06/1997,Army,7,Navy,39,14.0
12/06/1997,New Mexico,13,Colorado State,41,10.5
12/06/1997,Nebraska,54,Texas A+M,15,-15.0
12/06/1997,Auburn,29,Tennessee,30,7.5
