Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/05/1983,Northern Illinois,14,Central Michigan,30, 
11/05/1983,Ohio,17,Miami-Ohio,14, 
11/05/1983,Ohio State,56,Indiana,17,-23.0
11/05/1983,Oklahoma,0,Missouri,10,-3.5
11/05/1983,Pacific,24,Nevada-Reno,34, 
11/05/1983,Pittsburgh,21,Notre Dame,16,6.5
11/05/1983,Purdue,10,Michigan,42,19.0
11/05/1983,Rice,6,S-M-U,20,35.0
11/05/1983,Rutgers,7,Cincinnati,18, 
11/05/1983,South Carolina,30,Florida State,45,14.0
11/05/1983,San Jose State,15,Utah State,22, 
11/05/1983,Southern Miss,27,Louisville,3, 
11/05/1983,Stanford,7,Southern Cal,30,12.0
11/05/1983,Syracuse,14,Navy,7,1.0
11/05/1983,Texas Christian,10,Texas Tech,10,7.0
11/05/1983,Temple,9,West Virginia,27,18.0
11/05/1983,Texas,9,Houston,3,-19.5
11/05/1983,Toledo,20,Western Michigan,16, 
11/05/1983,Tulsa,22,Drake,13, 
11/05/1983,U.C.L.A.,24,Oregon,13,-11.5
11/05/1983,Nevada-Las Vegas,20,Fresno State,7, 
11/05/1983,Virginia Tech,26,Tulane,10,-1.5
11/05/1983,Washington,23,Arizona,22,1.0
11/05/1983,Washington State,27,Oregon State,9,-14.0
11/05/1983,Wichita State,28,New Mexico State,62, 
11/05/1983,William + Mary,48,Marshall,24, 
11/05/1983,Wyoming,10,New Mexico,17, 
11/10/1983,No Carolina State,26,Duke,27,1.5
11/12/1983,Arkansas,23,Texas A+M,36,0.0
11/12/1983,Army,7,Pittsburgh,38,31.0
11/12/1983,Auburn,13,Georgia,7,-1.0
11/12/1983,Boston College,10,Syracuse,21,-10.0
11/12/1983,Bowling Green,24,Ohio,20, 
11/12/1983,California,6,Washington State,16,3.5
11/12/1983,Central Michigan,38,Ball State,10, 
11/12/1983,Colorado,28,Oklahoma,41,28.0
11/12/1983,Colorado State,6,Brigham Young,24, 
11/12/1983,Fresno State,7,Long Beach State,3, 
11/12/1983,Iowa State,49,Kansas State,27,4.0
11/12/1983,Indiana,21,Illinois,49,31.5
11/12/1983,Indiana State,38,Drake,0, 
11/12/1983,Iowa,12,Michigan State,6,-17.0
11/12/1983,Kansas,13,Nebraska,67, 
11/12/1983,Kentucky,7,Florida,24,18.0
11/12/1983,Louisville,7,Temple,24, 
11/12/1983,McNeese State,16,UL-Lafayette,48, 
11/12/1983,Maryland,27,Clemson,52,1.5
11/12/1983,Memphis,43,Cincinnati,10, 
11/12/1983,Miami-Florida,17,Florida State,16,-3.0
11/12/1983,Miami-Ohio,24,Eastern Michigan,12, 
11/12/1983,Michigan,58,Minnesota,10, 
11/12/1983,Mississippi,13,Tennessee,10,13.5
11/12/1983,Mississippi State,45,Louisiana State,26,10.0
11/12/1983,Navy,7,South Carolina,31,10.0
11/12/1983,North Carolina,14,Virginia,17,-17.0
11/12/1983,Notre Dame,30,Penn State,34,-1.5
11/12/1983,Northwestern,7,Ohio State,55, 
11/12/1983,Oklahoma State,10,Missouri,16,6.5
11/12/1983,Oregon,16,Stanford,7,3.0
11/12/1983,Oregon State,3,Arizona State,38,29.5
11/12/1983,Pacific,30,San Jose State,26, 
11/12/1983,Rice,14,Baylor,48,21.5
11/12/1983,Richmond,14,Colgate,43, 
11/12/1983,Rutgers,7,West Virginia,35,22.0
11/12/1983,Southern Cal,0,Washington,24,6.0
11/12/1983,Southern Illinois,6,Wichita State,28, 
11/12/1983,Southern Miss,16,Alabama,28,11.5
11/12/1983,Missouri State,7,Illinois State,34, 
11/12/1983,Texas Christian,14,Texas,20,28.0
11/12/1983,Toledo,10,Northern Illinois,26, 
11/12/1983,Texas Tech,7,S-M-U,33,16.5
11/12/1983,U.C.L.A.,24,Arizona,27,-1.5
11/12/1983,Nevada-Las Vegas,13,Fullerton State,0, 
11/12/1983,Utah,17,Utah State,21, 
11/12/1983,UTEP,0,New Mexico,35, 
11/12/1983,Vanderbilt,10,Virginia Tech,21,10.5
11/12/1983,Wisconsin,42,Purdue,38,-4.5
11/12/1983,Western Michigan,21,Kent State,13, 
11/12/1983,William + Mary,6,East Carolina,40, 
11/12/1983,West Texas A+M,16,Tulsa,31, 
11/12/1983,Wyoming,33,San Diego State,21, 
11/19/1983,Air Force,23,Notre Dame,22,12.0
11/19/1983,Arkansas State,14,Memphis,14, 
11/19/1983,Baylor,21,Texas,24,13.0
11/19/1983,Boston College,47,Holy Cross,7,-12.5
11/19/1983,Cincinnati,10,Miami-Ohio,14, 
11/19/1983,Clemson,22,South Carolina,13,-8.0
11/19/1983,Central Michigan,34,Toledo,8, 
11/19/1983,Colorado State,17,Wyoming,42, 
11/19/1983,Duke,27,North Carolina,34,15.0
11/19/1983,East Carolina,10,Southern Miss,6, 
11/19/1983,Eastern Michigan,10,Western Michigan,14, 
11/19/1983,Illinois,56,Northwestern,24,-30.0
11/19/1983,Kent State,3,Bowling Green,38, 
11/19/1983,Kansas State,21,Colorado,38,2.0
11/19/1983,Long Beach State,24,Nevada-Las Vegas,21, 
11/19/1983,Louisiana State,20,Tulane,7,-3.0
11/19/1983,Louisiana Tech,9,UL-Lafayette,13, 
11/19/1983,Michigan State,0,Wisconsin,32,9.0
11/19/1983,Maryland,29,No Carolina State,6,-10.0
11/19/1983,Minnesota,10,Iowa,61,34.0
11/19/1983,Mississippi,24,Mississippi State,23,-1.5
11/19/1983,Missouri,27,Kansas,37,-16.0
11/19/1983,Northern Arizona,22,Fresno State,30, 
11/19/1983,Ohio,17,Northern Illinois,41, 
11/19/1983,Ohio State,21,Michigan,24,2.5
11/19/1983,Oklahoma State,30,Iowa State,7,-11.5
11/19/1983,Oregon State,0,Oregon,0,13.5
11/19/1983,Pacific,21,Hawaii,31, 
11/19/1983,Penn State,24,Pittsburgh,24,5.0
11/19/1983,Purdue,31,Indiana,30,-6.5
11/19/1983,Richmond,15,William + Mary,24, 
11/19/1983,San Diego State,14,New Mexico,34, 
11/19/1983,San Jose State,17,Arizona State,24, 
11/19/1983,S-M-U,17,Arkansas,0,-6.5
11/19/1983,Temple,24,Rutgers,23,-1.0
11/19/1983,Tennessee,10,Kentucky,0,-5.0
11/19/1983,Texas Tech,41,Houston,43,8.0
11/19/1983,Texas A+M,20,Texas Christian,10,-8.0
11/19/1983,U.C.L.A.,27,Southern Cal,17,-3.0
11/19/1983,Utah,7,Brigham Young,55, 
11/19/1983,Virginia Tech,48,Virginia,0,-4.5
11/19/1983,Washington State,17,Washington,6,10.5
11/19/1983,Weber State,34,UTEP,40, 
11/19/1983,Wake Forest,33,Georgia Tech,49,2.5
11/19/1983,West Texas A+M,24,New Mexico State,26, 
11/19/1983,West Virginia,16,Syracuse,27,-8.5
11/24/1983,Memphis,45,Louisville,7, 
11/25/1983,Alabama,13,Boston College,20,-3.0
11/25/1983,Army,13,Navy,42,10.0
11/25/1983,Utah State,3,Long Beach State,6, 
11/26/1983,Air Force,38,San Diego State,7, 
11/26/1983,Arizona,17,Arizona State,15,1.5
11/26/1983,Arkansas,16,Texas Tech,13,-4.5
11/26/1983,Georgia,27,Georgia Tech,24,-14.5
11/26/1983,Houston,12,S-M-U,34,12.0
11/26/1983,Nebraska,28,Oklahoma,21,-14.0
11/26/1983,UL-Lafayette,25,San Jose State,21, 
11/26/1983,Texas,45,Texas A+M,13,-8.5
11/26/1983,Vanderbilt,24,Tennessee,34,11.0
11/26/1983,Wyoming,31,Hawaii,13, 
11/27/1983,California,27,Stanford,18,-2.5
11/27/1983,Eastern Illinois,13,Indiana State,16, 
12/03/1983,Alabama,20,Auburn,23,5.0
12/03/1983,Florida State,14,Florida,53,4.5
12/03/1983,Indiana State,7,Southern Illinois,23, 
12/03/1983,Oklahoma,21,Hawaii,17,-21.0
12/10/1983,Nevada-Reno,7,Southern Illinois,23, 
12/17/1983,Southern Illinois,43,Western Carolina,7, 
